epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,125.598,0.59079,0.63716,0.91188,0.89667,0.8937,0.91898,0.72313,0.67165,0.56965,0.91599,0.000848969,0.000848969,0.000848969
43,128.445,0.57892,0.66222,0.8926,0.84118,0.89199,0.85611,0.6688,0.71337,0.62874,0.92026,0.000834822,0.000834822,0.000834822
44,131.319,0.60108,0.6418,0.92344,0.86363,0.89705,0.87153,0.70782,0.66409,0.58556,0.90249,0.000820675,0.000820675,0.000820675
45,134.135,0.59458,0.61389,0.8944,0.92141,0.89705,0.89879,0.70345,0.66608,0.56017,0.91654,0.000806528,0.000806528,0.000806528
46,136.946,0.62432,0.68366,0.90703,0.94513,0.89705,0.91609,0.7402,0.65134,0.54798,0.90817,0.00079238,0.00079238,0.00079238
47,139.775,0.56399,0.60744,0.92245,0.92382,0.90218,0.9258,0.73214,0.70187,0.53443,0.91085,0.000778233,0.000778233,0.000778233
48,142.631,0.55475,0.58852,0.9278,0.94858,0.90744,0.93133,0.72103,0.66768,0.53392,0.90584,0.000764086,0.000764086,0.000764086
49,145.619,0.56229,0.5937,0.89579,0.90456,0.94183,0.91313,0.71517,0.68708,0.54362,0.90923,0.000749939,0.000749939,0.000749939
50,148.531,0.52736,0.54163,0.88812,0.9068,0.94703,0.90758,0.71063,0.71776,0.5474,0.91875,0.000735792,0.000735792,0.000735792
51,151.515,0.53572,0.52271,0.87606,0.90977,0.94709,0.91637,0.68973,0.66686,0.55632,0.89655,0.000721645,0.000721645,0.000721645
52,154.364,0.534,0.53802,0.88108,0.91082,0.9457,0.93924,0.70679,0.6753,0.53059,0.8915,0.000707498,0.000707498,0.000707498
53,157.253,0.53061,0.52662,0.90501,0.91478,0.92012,0.94104,0.7443,0.62148,0.50694,0.88514,0.000693351,0.000693351,0.000693351
54,160.23,0.57031,0.55626,0.89019,0.91472,0.94356,0.94814,0.75916,0.60345,0.49423,0.8781,0.000679204,0.000679204,0.000679204
55,163.099,0.57709,0.57672,0.87893,0.9033,0.93946,0.93166,0.75934,0.60439,0.46632,0.88092,0.000665057,0.000665057,0.000665057
56,165.97,0.53818,0.57382,0.88548,0.90924,0.9488,0.92928,0.76851,0.59691,0.46866,0.88952,0.000650909,0.000650909,0.000650909
57,168.834,0.48666,0.51926,0.88748,0.94789,0.91223,0.94845,0.78016,0.59495,0.4783,0.88883,0.000636762,0.000636762,0.000636762
58,171.7,0.47299,0.50271,0.86973,0.94877,0.90091,0.94098,0.77678,0.59733,0.48243,0.87895,0.000622615,0.000622615,0.000622615
59,174.655,0.51366,0.49574,0.89817,0.95714,0.90674,0.93268,0.77636,0.58088,0.48025,0.87588,0.000608468,0.000608468,0.000608468
60,177.557,0.53182,0.55284,0.8837,0.9453,0.91329,0.93274,0.79017,0.56964,0.47624,0.87084,0.000594321,0.000594321,0.000594321
61,180.543,0.50733,0.47157,0.88245,0.94283,0.89705,0.93525,0.79474,0.56,0.48128,0.8665,0.000580174,0.000580174,0.000580174
62,185.129,0.55319,0.56804,0.88586,0.90814,0.93214,0.93909,0.79458,0.56266,0.47641,0.86278,0.000566027,0.000566027,0.000566027
63,188.42,0.47885,0.49415,0.86803,0.90732,0.93214,0.93846,0.77157,0.57939,0.44378,0.86994,0.00055188,0.00055188,0.00055188
64,191.349,0.50545,0.50364,0.89287,0.94875,0.91253,0.93748,0.76878,0.598,0.45917,0.88146,0.000537733,0.000537733,0.000537733
65,194.221,0.52863,0.51271,0.88581,0.94959,0.91196,0.9403,0.78213,0.57363,0.45786,0.87643,0.000523586,0.000523586,0.000523586
66,197.13,0.54067,0.50953,0.86872,0.96076,0.90713,0.94212,0.77553,0.60788,0.44911,0.88336,0.000509438,0.000509438,0.000509438
67,200.092,0.52661,0.53723,0.90148,0.91114,0.92585,0.94024,0.78772,0.60404,0.44883,0.88416,0.000495291,0.000495291,0.000495291
68,202.95,0.52319,0.50438,0.89965,0.91542,0.94028,0.94472,0.79504,0.6059,0.46677,0.87943,0.000481144,0.000481144,0.000481144
69,205.819,0.48969,0.46441,0.88515,0.90801,0.93332,0.94422,0.77832,0.61521,0.46919,0.88009,0.000466997,0.000466997,0.000466997
70,208.674,0.51081,0.50866,0.89931,0.94592,0.89705,0.94295,0.77534,0.61371,0.45496,0.87069,0.00045285,0.00045285,0.00045285
71,211.691,0.457,0.46548,0.86557,0.90463,0.93294,0.94337,0.78579,0.58892,0.42604,0.86739,0.000438703,0.000438703,0.000438703
72,214.555,0.44534,0.43067,0.88864,0.90604,0.94675,0.94617,0.79334,0.57628,0.42181,0.8668,0.000424556,0.000424556,0.000424556
73,217.404,0.51951,0.50286,0.87966,0.91002,0.94696,0.94288,0.79594,0.57026,0.42812,0.8649,0.000410409,0.000410409,0.000410409
74,220.291,0.46647,0.47622,0.87452,0.90943,0.94626,0.9427,0.80082,0.55251,0.42088,0.85824,0.000396262,0.000396262,0.000396262
75,223.201,0.46499,0.48402,0.89159,0.90652,0.94514,0.94762,0.8161,0.53998,0.41695,0.85324,0.000382115,0.000382115,0.000382115
76,226.062,0.5314,0.50908,0.85385,0.96238,0.89705,0.95046,0.79809,0.53268,0.42204,0.85573,0.000367967,0.000367967,0.000367967
77,228.942,0.43223,0.42295,0.86325,0.90731,0.93911,0.94976,0.80442,0.52566,0.41502,0.85973,0.00035382,0.00035382,0.00035382
