epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,166.103,0.73589,0.90739,0.92351,0.9375,0.98665,0.99211,0.80737,0.63359,0.55557,0.89221,0.0005941,0.0005941,0.0005941
43,169.763,0.75867,0.87704,0.91642,0.96423,0.9431,0.9867,0.79622,0.62335,0.57385,0.88594,0.0005842,0.0005842,0.0005842
44,173.45,0.7302,0.86431,0.9141,0.91362,0.99306,0.98437,0.79168,0.62412,0.5847,0.88258,0.0005743,0.0005743,0.0005743
45,177.149,0.75453,0.87902,0.92561,0.96111,0.96533,0.98371,0.80435,0.62229,0.55128,0.88443,0.0005644,0.0005644,0.0005644
46,180.91,0.75004,0.82766,0.94345,0.9801,0.958,0.99016,0.81937,0.61088,0.53088,0.8789,0.0005545,0.0005545,0.0005545
47,184.762,0.73099,0.82728,0.9083,0.97681,0.98478,0.99393,0.82495,0.60917,0.51875,0.8839,0.0005446,0.0005446,0.0005446
48,188.592,0.73155,0.8272,0.91899,0.96467,0.99022,0.99473,0.82994,0.61548,0.53344,0.88376,0.0005347,0.0005347,0.0005347
49,192.424,0.73394,0.8242,0.91679,0.94991,1,0.99386,0.82618,0.58408,0.51464,0.87919,0.0005248,0.0005248,0.0005248
50,196.232,0.72449,0.80698,0.94079,0.98372,0.97307,0.99452,0.83235,0.58188,0.49528,0.87898,0.0005149,0.0005149,0.0005149
51,200.04,0.6978,0.78317,0.91035,0.95869,0.98066,0.9928,0.83555,0.57974,0.52943,0.87439,0.000505,0.000505,0.000505
52,203.721,0.69116,0.834,0.91861,0.96987,0.98551,0.99393,0.84703,0.59417,0.51094,0.87716,0.0004951,0.0004951,0.0004951
53,207.607,0.70407,0.7901,0.91367,0.97834,0.98962,0.99449,0.82762,0.57661,0.50821,0.87314,0.0004852,0.0004852,0.0004852
54,211.382,0.7085,0.77128,0.90415,0.97876,0.96826,0.9942,0.82775,0.57356,0.51743,0.87329,0.0004753,0.0004753,0.0004753
55,215.366,0.66753,0.7662,0.91785,0.97216,0.97706,0.99473,0.82824,0.59502,0.49932,0.87747,0.0004654,0.0004654,0.0004654
56,219.142,0.6879,0.72516,0.89502,0.98163,0.98396,0.99421,0.82496,0.59244,0.49879,0.87761,0.0004555,0.0004555,0.0004555
57,222.955,0.65897,0.75008,0.91081,0.9753,0.98806,0.9942,0.82664,0.58215,0.48272,0.87631,0.0004456,0.0004456,0.0004456
58,226.69,0.66459,0.71649,0.88161,0.96801,0.99111,0.99447,0.8246,0.58832,0.48465,0.87742,0.0004357,0.0004357,0.0004357
59,230.456,0.68397,0.727,0.9247,0.97955,0.98279,0.99447,0.86094,0.54276,0.46961,0.86231,0.0004258,0.0004258,0.0004258
60,234.202,0.64546,0.66238,0.89418,0.9839,0.98034,0.99421,0.86149,0.52684,0.46926,0.85682,0.0004159,0.0004159,0.0004159
61,238.092,0.64551,0.71606,0.91451,0.97801,0.98492,0.99449,0.84189,0.55563,0.46836,0.86333,0.000406,0.000406,0.000406
62,241.816,0.67721,0.69713,0.91981,0.96901,0.99306,0.99426,0.83775,0.55592,0.47156,0.86311,0.0003961,0.0003961,0.0003961
63,245.907,0.68943,0.7168,0.90327,0.95878,0.99371,0.9942,0.85056,0.53011,0.46816,0.85888,0.0003862,0.0003862,0.0003862
64,249.773,0.6329,0.68069,0.90194,0.96856,0.99583,0.9928,0.87245,0.49809,0.45262,0.85575,0.0003763,0.0003763,0.0003763
65,253.878,0.63358,0.6829,0.88171,0.9702,0.99004,0.9942,0.87029,0.50795,0.45122,0.85507,0.0003664,0.0003664,0.0003664
66,257.797,0.63529,0.64264,0.89641,0.96959,0.98804,0.99473,0.86068,0.52121,0.45555,0.85315,0.0003565,0.0003565,0.0003565
