epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
21,56.0073,1.04206,1.75939,1.11447,0.72404,0.76379,0.78613,0.52562,1.11205,1.24087,1.18463,0.000802,0.000802,0.000802
22,58.224,1.00616,1.61755,1.07864,0.78774,0.77882,0.80107,0.59917,1.01912,1.21023,1.16754,0.0007921,0.0007921,0.0007921
23,60.4784,1.05078,1.58506,1.11983,0.90676,0.81154,0.88749,0.62963,1.14986,1.03497,1.22207,0.0007822,0.0007822,0.0007822
24,62.6587,1.01103,1.49819,1.07241,0.94314,0.85607,0.90242,0.64973,1.07079,0.94386,1.19554,0.0007723,0.0007723,0.0007723
25,64.9288,0.95491,1.36421,1.05015,0.92486,0.9092,0.92734,0.69962,0.98958,0.97178,1.14066,0.0007624,0.0007624,0.0007624
26,67.1307,1.06361,1.48186,1.09134,0.89176,0.9181,0.90662,0.67734,1.02614,0.88781,1.16023,0.0007525,0.0007525,0.0007525
27,69.4021,1.0198,1.51438,1.06692,0.79427,0.88284,0.86907,0.65856,0.96704,0.97832,1.15123,0.0007426,0.0007426,0.0007426
28,71.7136,0.97833,1.49202,1.06115,0.87884,0.80244,0.87063,0.64402,0.94698,0.85779,1.14259,0.0007327,0.0007327,0.0007327
29,73.9481,0.91458,1.30425,1.06373,0.85872,0.8181,0.8376,0.64421,0.94139,0.9937,1.14278,0.0007228,0.0007228,0.0007228
30,76.2308,0.87185,1.3926,1.05103,0.87087,0.86793,0.86429,0.62525,1.0249,0.99527,1.1731,0.0007129,0.0007129,0.0007129
31,78.4397,0.93537,1.34246,1.04599,0.91837,0.9181,0.88747,0.62508,1.02663,0.93118,1.15498,0.000703,0.000703,0.000703
32,80.6784,0.90293,1.23198,1.00279,0.88327,0.90145,0.87837,0.64174,0.95001,0.91509,1.10598,0.0006931,0.0006931,0.0006931
33,82.9267,0.86054,1.18792,0.98125,0.87667,0.9181,0.88874,0.66626,0.95488,0.84922,1.10808,0.0006832,0.0006832,0.0006832
34,85.2302,0.91973,1.24026,1.06666,0.9133,0.9181,0.92664,0.70869,0.90532,0.77578,1.09121,0.0006733,0.0006733,0.0006733
35,87.491,0.85562,1.10616,1.00262,0.92818,0.91214,0.90328,0.6864,0.92756,0.81232,1.10761,0.0006634,0.0006634,0.0006634
36,89.756,0.87542,1.14167,1.02945,0.85561,0.87714,0.89189,0.68331,0.90374,0.90044,1.10144,0.0006535,0.0006535,0.0006535
37,92.0086,0.88107,1.15538,0.99856,0.8908,0.91148,0.89876,0.67652,0.89247,0.86215,1.08167,0.0006436,0.0006436,0.0006436
38,94.2067,0.85032,1.06464,1.0239,0.90595,0.81064,0.87042,0.67488,0.91011,0.9323,1.08688,0.0006337,0.0006337,0.0006337
39,96.4218,0.84103,1.1488,1.01496,0.90875,0.8462,0.86425,0.67559,0.90803,0.81542,1.08196,0.0006238,0.0006238,0.0006238
40,98.6824,0.85426,1.15791,1.01304,0.92225,0.86452,0.84775,0.68661,0.82055,0.81334,1.0695,0.0006139,0.0006139,0.0006139
41,100.967,0.8173,1.12044,0.97832,0.92254,0.88857,0.87683,0.68212,0.80615,0.8385,1.05292,0.000604,0.000604,0.000604
42,103.196,0.78532,1.04763,0.99557,0.91274,0.90119,0.87687,0.68773,0.87543,0.8306,1.06846,0.0005941,0.0005941,0.0005941
43,105.544,0.88719,1.08985,1.04129,0.92525,0.8681,0.88738,0.71378,0.83489,0.75815,1.05953,0.0005842,0.0005842,0.0005842
44,107.898,0.79326,1.00052,0.97699,0.98987,0.85375,0.89565,0.72027,0.85406,0.72163,1.06744,0.0005743,0.0005743,0.0005743
45,110.172,0.82111,1.05432,1.0146,0.91016,0.86681,0.87772,0.70354,0.83794,0.7268,1.06042,0.0005644,0.0005644,0.0005644
46,112.351,0.79381,1.01094,0.97922,0.95968,0.86588,0.89008,0.71192,0.81537,0.77768,1.05298,0.0005545,0.0005545,0.0005545
47,114.543,0.81472,0.99914,1.00591,0.88415,0.8638,0.88466,0.71614,0.85909,0.78051,1.07796,0.0005446,0.0005446,0.0005446
48,116.826,0.75155,0.98406,0.98493,0.88849,0.85772,0.87313,0.70915,0.86769,0.7689,1.07717,0.0005347,0.0005347,0.0005347
49,119.125,0.79469,1.0329,0.98581,0.90315,0.85936,0.89692,0.70687,0.89371,0.73138,1.08303,0.0005248,0.0005248,0.0005248
50,121.367,0.80586,0.96977,0.98134,0.88689,0.91318,0.88744,0.70883,0.8898,0.82724,1.08888,0.0005149,0.0005149,0.0005149
51,123.584,0.71031,0.9452,0.95254,0.88406,0.86081,0.86543,0.7033,0.84856,0.78922,1.06416,0.000505,0.000505,0.000505
52,125.785,0.7676,0.93434,0.96441,0.84183,0.90244,0.85622,0.6836,0.80131,0.72693,1.04251,0.0004951,0.0004951,0.0004951
53,128.03,0.7751,0.88474,0.97802,0.88057,0.8116,0.86301,0.70583,0.79212,0.768,1.04635,0.0004852,0.0004852,0.0004852
54,130.236,0.74486,0.93257,0.97938,0.91535,0.85961,0.8734,0.71455,0.75831,0.80906,1.04756,0.0004753,0.0004753,0.0004753
55,132.517,0.73429,0.89757,0.97771,0.9135,0.86056,0.88462,0.72487,0.77591,0.75127,1.05025,0.0004654,0.0004654,0.0004654
56,134.716,0.74786,0.93291,0.98694,0.92088,0.86198,0.88384,0.72732,0.78411,0.70752,1.04921,0.0004555,0.0004555,0.0004555
57,136.985,0.70222,0.86345,0.9521,0.90516,0.86474,0.87485,0.70324,0.83452,0.72174,1.06542,0.0004456,0.0004456,0.0004456
58,139.153,0.71557,0.88308,0.94894,0.88779,0.8681,0.89299,0.71165,0.8203,0.75999,1.06557,0.0004357,0.0004357,0.0004357
59,141.365,0.74404,0.87491,0.94762,0.92317,0.8681,0.89153,0.71624,0.79661,0.70329,1.05765,0.0004258,0.0004258,0.0004258
60,143.588,0.68896,0.85716,0.96131,0.93116,0.8681,0.88092,0.71885,0.79753,0.70643,1.05604,0.0004159,0.0004159,0.0004159
61,145.766,0.71012,0.83055,0.98855,0.92571,0.87038,0.90288,0.72012,0.7946,0.73306,1.0521,0.000406,0.000406,0.000406
62,148.004,0.645,0.80176,0.93547,0.92296,0.87858,0.89206,0.70513,0.81448,0.77573,1.0675,0.0003961,0.0003961,0.0003961
63,150.217,0.70782,0.81801,0.94387,0.92669,0.87149,0.89153,0.69747,0.81692,0.79333,1.06309,0.0003862,0.0003862,0.0003862
64,152.437,0.68717,0.80877,0.95049,0.92339,0.86911,0.89211,0.70316,0.81662,0.75241,1.05487,0.0003763,0.0003763,0.0003763
65,154.631,0.75313,0.82226,0.9711,0.92717,0.85058,0.89135,0.74283,0.78149,0.73363,1.042,0.0003664,0.0003664,0.0003664
66,156.868,0.70188,0.77929,0.92929,0.92626,0.84248,0.90024,0.73778,0.75343,0.71382,1.03322,0.0003565,0.0003565,0.0003565
67,159.102,0.69058,0.77933,0.92712,0.86607,0.90149,0.89923,0.7327,0.77708,0.70606,1.03592,0.0003466,0.0003466,0.0003466
68,161.402,0.72054,0.7958,0.96548,0.91067,0.84335,0.89952,0.72172,0.76602,0.70465,1.02974,0.0003367,0.0003367,0.0003367
69,163.564,0.65239,0.74947,0.92903,0.90817,0.84656,0.89958,0.73645,0.75832,0.74456,1.02353,0.0003268,0.0003268,0.0003268
70,165.75,0.64192,0.76271,0.95054,0.9048,0.84014,0.8826,0.71567,0.77386,0.73682,1.03013,0.0003169,0.0003169,0.0003169
71,167.924,0.71696,0.80159,0.94903,0.96753,0.78716,0.88275,0.69638,0.80283,0.75278,1.05018,0.000307,0.000307,0.000307
72,170.179,0.61145,0.75611,0.91747,0.89248,0.83636,0.90001,0.71451,0.80897,0.71555,1.05614,0.0002971,0.0002971,0.0002971
73,172.399,0.67133,0.72759,0.93053,0.90214,0.8598,0.90072,0.73969,0.76818,0.70356,1.03004,0.0002872,0.0002872,0.0002872
74,174.671,0.62636,0.74347,0.9186,0.89437,0.8681,0.8766,0.7102,0.74259,0.73177,1.01767,0.0002773,0.0002773,0.0002773
75,176.974,0.60697,0.7623,0.92893,0.90909,0.89652,0.89465,0.73176,0.74146,0.74017,1.01314,0.0002674,0.0002674,0.0002674
76,179.222,0.62445,0.74115,0.91522,0.92428,0.86635,0.88413,0.73575,0.68826,0.66183,0.99742,0.0002575,0.0002575,0.0002575
77,181.424,0.64865,0.75032,0.91524,0.8864,0.91128,0.90611,0.75922,0.66561,0.61311,0.99131,0.0002476,0.0002476,0.0002476
78,183.729,0.58063,0.7229,0.93595,0.88187,0.91763,0.91108,0.77101,0.64672,0.60612,0.99283,0.0002377,0.0002377,0.0002377
79,185.922,0.63096,0.71099,0.9137,0.8731,0.90897,0.91276,0.76619,0.63299,0.63182,0.98829,0.0002278,0.0002278,0.0002278
80,188.105,0.62671,0.73461,0.92663,0.91829,0.86796,0.90531,0.75502,0.64295,0.62485,0.98941,0.0002179,0.0002179,0.0002179
81,190.284,0.55505,0.66891,0.90939,0.88396,0.91036,0.91426,0.76287,0.65747,0.62392,0.9866,0.000208,0.000208,0.000208
82,192.481,0.62647,0.70879,0.94144,0.87415,0.89977,0.91986,0.76019,0.67416,0.63722,0.98754,0.0001981,0.0001981,0.0001981
83,194.765,0.63211,0.69853,0.93418,0.89665,0.8631,0.88986,0.74525,0.692,0.65906,0.9938,0.0001882,0.0001882,0.0001882
84,196.943,0.57336,0.68316,0.90404,0.90311,0.86336,0.8936,0.7427,0.67867,0.64856,0.98914,0.0001783,0.0001783,0.0001783
85,199.203,0.58532,0.67702,0.91453,0.91087,0.86342,0.9044,0.75711,0.65959,0.65574,0.98579,0.0001684,0.0001684,0.0001684
86,201.426,0.62183,0.68679,0.92103,0.91488,0.86343,0.89866,0.75854,0.65971,0.67923,0.98959,0.0001585,0.0001585,0.0001585
87,203.621,0.57264,0.65771,0.90429,0.91064,0.86317,0.90493,0.77382,0.67676,0.67238,0.99376,0.0001486,0.0001486,0.0001486
88,205.886,0.58528,0.69193,0.9184,0.91565,0.84723,0.89948,0.76682,0.67378,0.65976,0.9943,0.0001387,0.0001387,0.0001387
89,208.208,0.59806,0.71106,0.93522,0.91777,0.84074,0.88619,0.75762,0.664,0.66745,0.99751,0.0001288,0.0001288,0.0001288
90,210.436,0.51297,0.64929,0.88441,0.918,0.83808,0.88406,0.75118,0.65663,0.68338,1.0012,0.0001189,0.0001189,0.0001189
91,224.624,0.50424,0.75803,0.89234,0.91834,0.83886,0.88416,0.75613,0.66674,0.69616,1.00203,0.000109,0.000109,0.000109
92,226.798,0.50408,0.76856,0.89022,0.91905,0.83905,0.88562,0.75652,0.68406,0.69889,1.0023,9.91e-05,9.91e-05,9.91e-05
93,229.04,0.51189,0.75504,0.87294,0.91923,0.83768,0.87927,0.7421,0.69695,0.70767,1.00181,8.92e-05,8.92e-05,8.92e-05
94,231.306,0.50842,0.80155,0.87439,0.91488,0.83932,0.88253,0.73549,0.69617,0.71051,1.00146,7.93e-05,7.93e-05,7.93e-05
95,233.544,0.50759,0.7739,0.89564,0.90226,0.85122,0.88916,0.74714,0.68222,0.69941,0.99893,6.94e-05,6.94e-05,6.94e-05
96,235.799,0.43686,0.72253,0.84979,0.89253,0.86332,0.8944,0.75702,0.66887,0.68697,0.99709,5.95e-05,5.95e-05,5.95e-05
97,237.951,0.50298,0.72932,0.87092,0.89519,0.86343,0.89712,0.76192,0.66326,0.67722,0.99414,4.96e-05,4.96e-05,4.96e-05
98,240.141,0.48242,0.72995,0.87598,0.89956,0.86347,0.89415,0.76187,0.65544,0.66954,0.99407,3.97e-05,3.97e-05,3.97e-05
99,242.383,0.49126,0.7266,0.86288,0.90161,0.8634,0.89396,0.75805,0.64508,0.66543,0.99101,2.98e-05,2.98e-05,2.98e-05
100,244.561,0.48041,0.72053,0.85686,0.90004,0.86336,0.89396,0.76437,0.63502,0.66462,0.98905,1.99e-05,1.99e-05,1.99e-05
