epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
20,48.3905,0.98225,1.68359,1.04673,0.85878,0.61495,0.76732,0.52705,1.24468,1.64171,1.23205,0.0008119,0.0008119,0.0008119
21,50.6127,1.05433,1.5943,1.09768,0.83759,0.74043,0.88195,0.66957,1.0852,1.28713,1.14389,0.000802,0.000802,0.000802
22,52.7885,0.9988,1.58333,1.05722,0.79877,0.80775,0.87823,0.66112,1.06903,1.23763,1.1161,0.0007921,0.0007921,0.0007921
23,55.0212,0.99388,1.51564,1.08803,0.78153,0.85229,0.86875,0.62809,1.1152,1.1132,1.11365,0.0007822,0.0007822,0.0007822
24,58.1888,0.94528,1.40194,1.03276,0.96383,0.8423,0.89879,0.68651,0.96829,1.0479,1.08264,0.0007723,0.0007723,0.0007723
25,60.3945,0.92345,1.34274,1.00719,0.87054,0.92108,0.90038,0.66143,0.99491,0.95614,1.0734,0.0007624,0.0007624,0.0007624
26,62.5967,1.02523,1.43789,1.06333,0.82164,0.88599,0.89925,0.68986,0.92091,0.90676,1.04255,0.0007525,0.0007525,0.0007525
27,64.8903,1.00309,1.44562,1.0595,0.87278,0.73996,0.84884,0.69132,0.87044,0.97049,1.02959,0.0007426,0.0007426,0.0007426
28,67.1421,0.9818,1.4313,1.05561,0.88232,0.79067,0.88297,0.68396,0.9236,0.8455,1.0574,0.0007327,0.0007327,0.0007327
29,69.4864,0.89263,1.31191,1.03964,0.88333,0.87947,0.90545,0.6967,0.93001,0.91934,1.04928,0.0007228,0.0007228,0.0007228
30,72.012,0.88267,1.3241,1.0387,0.89083,0.93878,0.90504,0.70707,0.91798,0.80335,1.04472,0.0007129,0.0007129,0.0007129
31,94.1169,0.93874,1.33355,1.02716,0.92809,0.92643,0.91605,0.70324,0.92294,0.84186,1.04129,0.000703,0.000703,0.000703
32,96.411,0.88638,1.22451,0.99337,0.85635,0.92522,0.88857,0.67358,0.9706,0.91481,1.07748,0.0006931,0.0006931,0.0006931
33,98.7421,0.85912,1.14252,0.98554,0.92082,0.93112,0.90345,0.68678,0.9772,0.82789,1.07189,0.0006832,0.0006832,0.0006832
34,100.918,0.89251,1.19477,1.05002,0.88402,0.94318,0.91557,0.70863,0.91108,0.75853,1.04376,0.0006733,0.0006733,0.0006733
35,103.461,0.89064,1.10092,1.01558,0.85478,0.93523,0.89816,0.70398,0.91203,0.88364,1.038,0.0006634,0.0006634,0.0006634
36,105.633,0.88388,1.12852,1.01583,0.86786,0.86997,0.89743,0.69841,0.92519,0.88112,1.04258,0.0006535,0.0006535,0.0006535
37,107.833,0.87933,1.07766,0.97384,0.80004,0.94318,0.88547,0.68571,0.88581,0.88165,1.03499,0.0006436,0.0006436,0.0006436
38,110.072,0.84531,1.0543,1.00678,0.82157,0.8232,0.87467,0.65237,0.88918,1.0642,1.04531,0.0006337,0.0006337,0.0006337
39,112.356,0.82755,1.14853,0.9941,0.74745,0.94318,0.8563,0.66376,0.83,0.88676,1.03594,0.0006238,0.0006238,0.0006238
40,114.541,0.80653,1.14098,0.99464,0.88459,0.84987,0.8771,0.72343,0.81041,0.77377,1.01474,0.0006139,0.0006139,0.0006139
41,116.775,0.83211,1.11631,0.97452,0.87666,0.81579,0.85015,0.69832,0.79625,0.75148,1.0205,0.000604,0.000604,0.000604
42,118.899,0.7763,1.03463,0.97473,0.886,0.87382,0.88782,0.71392,0.80472,0.70329,1.01163,0.0005941,0.0005941,0.0005941
43,121.22,0.86784,1.0301,1.01869,0.91221,0.87936,0.89377,0.74171,0.81497,0.72637,1.01801,0.0005842,0.0005842,0.0005842
44,123.457,0.80846,0.98175,0.97985,0.9118,0.87992,0.9044,0.73759,0.8193,0.74732,1.02261,0.0005743,0.0005743,0.0005743
45,125.654,0.83919,1.04625,1.01276,0.91252,0.87752,0.89492,0.75152,0.78143,0.73431,1.00683,0.0005644,0.0005644,0.0005644
46,127.93,0.75749,0.98553,0.95502,0.89805,0.87522,0.88327,0.74369,0.74853,0.78922,0.99552,0.0005545,0.0005545,0.0005545
47,130.137,0.79691,0.98668,0.97864,0.89915,0.84599,0.90373,0.75221,0.722,0.7379,0.97954,0.0005446,0.0005446,0.0005446
48,132.325,0.74154,0.96171,0.97056,0.86137,0.93347,0.90414,0.73959,0.73579,0.70744,0.98018,0.0005347,0.0005347,0.0005347
49,134.562,0.80228,0.97895,0.98313,0.85175,0.94318,0.89138,0.75099,0.75163,0.73066,0.99115,0.0005248,0.0005248,0.0005248
50,136.777,0.80027,0.95441,0.97409,0.92181,0.94209,0.90674,0.7144,0.76713,0.75383,1.0092,0.0005149,0.0005149,0.0005149
51,139.061,0.70706,0.89909,0.94574,0.89551,0.91268,0.91931,0.72981,0.78175,0.72108,1.01616,0.000505,0.000505,0.000505
52,141.275,0.76767,0.87361,0.94686,0.91114,0.88068,0.89183,0.73697,0.72937,0.73648,0.99708,0.0004951,0.0004951,0.0004951
53,143.533,0.74042,0.86465,0.94897,0.89951,0.88068,0.87578,0.72455,0.71669,0.75611,0.98668,0.0004852,0.0004852,0.0004852
54,145.778,0.70542,0.89169,0.95078,0.90424,0.88068,0.85022,0.7067,0.71284,0.74493,0.97826,0.0004753,0.0004753,0.0004753
55,147.987,0.73791,0.85957,0.95227,0.91643,0.88023,0.84801,0.71484,0.73665,0.73073,0.98019,0.0004654,0.0004654,0.0004654
56,150.173,0.72275,0.88065,0.94434,0.90381,0.88068,0.8503,0.72087,0.71798,0.75965,0.98202,0.0004555,0.0004555,0.0004555
57,152.373,0.69639,0.85353,0.95721,0.88389,0.86503,0.85349,0.70459,0.68577,0.82284,0.9693,0.0004456,0.0004456,0.0004456
58,154.709,0.73075,0.91897,0.94754,0.89652,0.8745,0.85471,0.70239,0.68979,0.80733,0.97315,0.0004357,0.0004357,0.0004357
59,156.876,0.75096,0.84796,0.93727,0.9197,0.88068,0.86686,0.7405,0.69184,0.70755,0.96537,0.0004258,0.0004258,0.0004258
60,158.994,0.70732,0.84223,0.95412,0.90847,0.87597,0.86604,0.73701,0.69238,0.71185,0.96275,0.0004159,0.0004159,0.0004159
61,161.194,0.70516,0.81754,0.98334,0.90191,0.87078,0.8644,0.72019,0.70659,0.71379,0.96325,0.000406,0.000406,0.000406
62,163.452,0.69973,0.81397,0.95414,0.90455,0.8614,0.88167,0.74168,0.69682,0.67335,0.95146,0.0003961,0.0003961,0.0003961
63,165.883,0.71546,0.79769,0.93788,0.90499,0.85183,0.88716,0.74869,0.69099,0.64181,0.95243,0.0003862,0.0003862,0.0003862
64,168.11,0.68882,0.77359,0.94242,0.86225,0.89768,0.91755,0.77477,0.71851,0.63704,0.95782,0.0003763,0.0003763,0.0003763
65,170.447,0.75625,0.79951,0.94516,0.90383,0.84958,0.90535,0.77248,0.71022,0.64013,0.96202,0.0003664,0.0003664,0.0003664
66,172.643,0.69893,0.79282,0.91584,0.85106,0.89647,0.91853,0.7743,0.69917,0.62495,0.96426,0.0003565,0.0003565,0.0003565
67,174.825,0.67077,0.77752,0.91217,0.88251,0.81626,0.90251,0.7685,0.71015,0.64,0.9653,0.0003466,0.0003466,0.0003466
68,177.008,0.7096,0.78503,0.95563,0.90067,0.85524,0.90936,0.77749,0.72071,0.66356,0.96478,0.0003367,0.0003367,0.0003367
69,179.243,0.69513,0.75513,0.93209,0.90012,0.85406,0.87788,0.76473,0.69972,0.69301,0.9669,0.0003268,0.0003268,0.0003268
70,181.457,0.63788,0.7432,0.92105,0.89444,0.87537,0.87758,0.72705,0.69404,0.68929,0.96673,0.0003169,0.0003169,0.0003169
71,183.566,0.69592,0.78686,0.93136,0.90952,0.87615,0.87656,0.73091,0.67645,0.69301,0.95828,0.000307,0.000307,0.000307
72,185.715,0.61755,0.76206,0.91023,0.90972,0.87844,0.86617,0.73624,0.65979,0.72903,0.95289,0.0002971,0.0002971,0.0002971
73,187.908,0.64666,0.71633,0.91106,0.90752,0.87427,0.858,0.7473,0.65701,0.74598,0.94831,0.0002872,0.0002872,0.0002872
74,190.06,0.62488,0.70859,0.90626,0.89572,0.87692,0.87255,0.74524,0.66785,0.73682,0.94938,0.0002773,0.0002773,0.0002773
75,192.197,0.5897,0.73506,0.91806,0.89623,0.86674,0.8729,0.7494,0.67079,0.72642,0.95003,0.0002674,0.0002674,0.0002674
76,194.415,0.60998,0.71721,0.90863,0.89971,0.85138,0.87458,0.75329,0.64917,0.70023,0.94642,0.0002575,0.0002575,0.0002575
77,196.59,0.62666,0.7266,0.89511,0.89,0.8595,0.88273,0.75736,0.63784,0.69636,0.95155,0.0002476,0.0002476,0.0002476
78,198.845,0.5956,0.69803,0.92573,0.88906,0.87584,0.88749,0.77462,0.63591,0.69495,0.95247,0.0002377,0.0002377,0.0002377
79,201.036,0.62247,0.71288,0.90083,0.90919,0.87639,0.87467,0.75156,0.63296,0.68967,0.95406,0.0002278,0.0002278,0.0002278
80,203.216,0.626,0.72031,0.92356,0.91522,0.88068,0.88649,0.75001,0.63782,0.66862,0.95834,0.0002179,0.0002179,0.0002179
81,205.392,0.5576,0.64901,0.903,0.91239,0.8776,0.88227,0.7527,0.63244,0.68001,0.95672,0.000208,0.000208,0.000208
82,207.751,0.62531,0.70002,0.9256,0.90514,0.87775,0.87894,0.75985,0.61947,0.66298,0.95669,0.0001981,0.0001981,0.0001981
83,209.89,0.64227,0.68174,0.91792,0.90067,0.87673,0.87087,0.73893,0.63841,0.66086,0.95932,0.0001882,0.0001882,0.0001882
84,212.186,0.58821,0.68798,0.90853,0.8989,0.87625,0.88555,0.75392,0.63768,0.66629,0.95675,0.0001783,0.0001783,0.0001783
85,214.43,0.59732,0.66562,0.90878,0.89858,0.87591,0.88393,0.7621,0.63137,0.68069,0.95243,0.0001684,0.0001684,0.0001684
86,216.589,0.63314,0.69216,0.91309,0.90825,0.87555,0.88592,0.75821,0.64187,0.69164,0.95989,0.0001585,0.0001585,0.0001585
87,218.758,0.59353,0.66162,0.91134,0.91286,0.87987,0.89142,0.74921,0.66497,0.69768,0.96835,0.0001486,0.0001486,0.0001486
88,220.948,0.58946,0.68456,0.90772,0.91322,0.87795,0.89206,0.7628,0.66599,0.6909,0.97333,0.0001387,0.0001387,0.0001387
89,223.196,0.59781,0.70837,0.92649,0.91314,0.87601,0.89253,0.75712,0.64866,0.68397,0.96934,0.0001288,0.0001288,0.0001288
90,225.384,0.53634,0.65091,0.88266,0.91729,0.87735,0.87906,0.74348,0.64255,0.66429,0.96874,0.0001189,0.0001189,0.0001189
91,238.62,0.52027,0.75625,0.87812,0.9187,0.88068,0.88484,0.75423,0.64756,0.68265,0.96935,0.000109,0.000109,0.000109
92,240.861,0.5219,0.75888,0.88223,0.91782,0.88068,0.88448,0.74886,0.67605,0.67922,0.97248,9.91e-05,9.91e-05,9.91e-05
93,243.038,0.52312,0.73731,0.86223,0.91985,0.88068,0.88356,0.74289,0.68081,0.67249,0.97239,8.92e-05,8.92e-05,8.92e-05
94,245.21,0.52288,0.74928,0.86954,0.9201,0.87899,0.88737,0.74537,0.66475,0.65843,0.96536,7.93e-05,7.93e-05,7.93e-05
95,247.317,0.50042,0.74719,0.882,0.91807,0.87936,0.90331,0.7725,0.64937,0.65486,0.96261,6.94e-05,6.94e-05,6.94e-05
96,249.54,0.43493,0.69557,0.8626,0.91773,0.87978,0.90321,0.77532,0.63524,0.63979,0.95869,5.95e-05,5.95e-05,5.95e-05
97,251.73,0.48996,0.71142,0.85177,0.91805,0.87985,0.90305,0.78093,0.63062,0.64189,0.95857,4.96e-05,4.96e-05,4.96e-05
98,253.847,0.47611,0.70731,0.87536,0.91867,0.87982,0.8878,0.76405,0.62643,0.64961,0.9595,3.97e-05,3.97e-05,3.97e-05
99,256.037,0.49398,0.70723,0.87114,0.91841,0.87984,0.88775,0.76919,0.6249,0.66068,0.96102,2.98e-05,2.98e-05,2.98e-05
100,258.26,0.48852,0.69858,0.85963,0.91725,0.87938,0.88794,0.77027,0.6231,0.66359,0.96163,1.99e-05,1.99e-05,1.99e-05
