epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,198.415,0.77609,1.03265,0.9561,0.95885,0.98876,0.99127,0.78391,0.68434,0.59706,0.92236,0.0005941,0.0005941,0.0005941
43,202.683,0.78975,1.0153,0.9395,0.96418,0.98425,0.99381,0.77871,0.71462,0.61178,0.92549,0.0005842,0.0005842,0.0005842
44,206.718,0.77284,0.9908,0.94038,0.97076,0.97222,0.99368,0.7966,0.67937,0.59707,0.91451,0.0005743,0.0005743,0.0005743
45,210.745,0.77909,0.95129,0.94144,0.97289,0.97383,0.99294,0.81101,0.66335,0.55701,0.90821,0.0005644,0.0005644,0.0005644
46,214.78,0.81595,0.94403,0.95774,0.94186,0.99406,0.99296,0.81014,0.66372,0.55025,0.90434,0.0005545,0.0005545,0.0005545
47,218.755,0.77501,0.96217,0.9289,0.95789,0.98462,0.99426,0.8148,0.66639,0.56033,0.90799,0.0005446,0.0005446,0.0005446
48,222.681,0.7491,0.94123,0.92669,0.96928,0.98692,0.99421,0.82686,0.68162,0.55633,0.91074,0.0005347,0.0005347,0.0005347
49,226.701,0.74543,0.90001,0.91826,0.93902,0.98318,0.98581,0.81819,0.62922,0.54401,0.89861,0.0005248,0.0005248,0.0005248
50,230.576,0.77099,0.92548,0.96115,0.95837,0.98905,0.99263,0.83237,0.62816,0.53756,0.90233,0.0005149,0.0005149,0.0005149
51,234.697,0.69936,0.87015,0.91434,0.98327,0.98079,0.99449,0.8488,0.59211,0.50382,0.88845,0.000505,0.000505,0.000505
52,238.696,0.70696,0.89471,0.92616,0.98105,0.98715,0.995,0.84813,0.58876,0.50871,0.88427,0.0004951,0.0004951,0.0004951
53,242.526,0.74216,0.89424,0.94375,0.97259,0.98832,0.99473,0.83181,0.57347,0.49539,0.87851,0.0004852,0.0004852,0.0004852
54,246.531,0.72922,0.85137,0.9147,0.95982,0.99879,0.99449,0.82781,0.5814,0.50663,0.88121,0.0004753,0.0004753,0.0004753
55,250.462,0.69614,0.83826,0.9213,0.98216,0.97548,0.99449,0.82874,0.59864,0.50255,0.88789,0.0004654,0.0004654,0.0004654
56,254.562,0.73359,0.81715,0.90241,0.96821,1,0.99447,0.83567,0.59753,0.50005,0.88898,0.0004555,0.0004555,0.0004555
57,258.482,0.69035,0.82299,0.93091,0.97533,0.98852,0.99447,0.8381,0.59215,0.49901,0.89952,0.0004456,0.0004456,0.0004456
58,262.417,0.67201,0.79179,0.89569,0.97858,0.98535,0.99447,0.83913,0.56725,0.47444,0.8937,0.0004357,0.0004357,0.0004357
59,266.369,0.69002,0.83135,0.92961,0.97655,0.99306,0.99449,0.83338,0.594,0.46947,0.89443,0.0004258,0.0004258,0.0004258
60,270.337,0.66399,0.78422,0.90127,0.96997,0.98902,0.99339,0.83645,0.60458,0.48094,0.89883,0.0004159,0.0004159,0.0004159
61,274.252,0.70094,0.81223,0.93699,0.9812,0.97981,0.98509,0.84515,0.58177,0.47533,0.89964,0.000406,0.000406,0.000406
62,278.152,0.70482,0.78321,0.95124,0.98869,0.97972,0.98368,0.83315,0.58722,0.47947,0.89295,0.0003961,0.0003961,0.0003961
