epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,137.533,0.79467,1.08538,0.97085,0.88489,0.90661,0.93667,0.6755,1.20071,0.91383,1.25544,0.0005941,0.0005941,0.0005941
43,140.567,0.82982,1.11995,0.98803,0.90686,0.88987,0.9323,0.64859,1.22869,0.90841,1.29244,0.0005842,0.0005842,0.0005842
44,143.625,0.80229,0.99083,0.93308,0.93797,0.89854,0.93202,0.67167,1.17366,0.92096,1.24481,0.0005743,0.0005743,0.0005743
45,146.732,0.81037,1.02787,0.96529,0.94494,0.89419,0.91279,0.68714,1.1158,0.89562,1.20905,0.0005644,0.0005644,0.0005644
46,149.926,0.78095,1.01146,0.94338,0.90749,0.91005,0.90731,0.7098,1.06847,0.90829,1.17898,0.0005545,0.0005545,0.0005545
47,153.068,0.73531,0.99735,0.93798,0.91838,0.90576,0.93694,0.71485,0.96624,0.8023,1.11321,0.0005446,0.0005446,0.0005446
48,156.132,0.77662,0.96907,0.96207,0.93429,0.87099,0.95187,0.66673,1.00441,0.83251,1.15759,0.0005347,0.0005347,0.0005347
49,159.18,0.79046,1.00301,0.95352,0.88314,0.94309,0.94396,0.68494,1.11888,0.87498,1.33946,0.0005248,0.0005248,0.0005248
50,162.093,0.78298,0.97808,0.96479,0.92728,0.93887,0.95423,0.66326,1.2166,0.82565,1.51147,0.0005149,0.0005149,0.0005149
51,165.157,0.71685,0.95078,0.91693,0.94444,0.91745,0.95016,0.69511,1.15359,1.03847,1.48418,0.000505,0.000505,0.000505
52,168.288,0.71939,0.9039,0.92541,0.96578,0.90558,0.9399,0.70935,1.21404,1.18097,1.51549,0.0004951,0.0004951,0.0004951
53,171.446,0.70426,0.90422,0.93666,0.96016,0.90283,0.94036,0.71583,1.24038,1.24678,1.52386,0.0004852,0.0004852,0.0004852
54,174.557,0.70367,0.8953,0.93809,0.95656,0.8943,0.94483,0.71289,1.11848,0.93836,1.33539,0.0004753,0.0004753,0.0004753
55,177.571,0.68962,0.93228,0.94058,0.968,0.89289,0.94554,0.73332,1.0063,0.7471,1.20485,0.0004654,0.0004654,0.0004654
56,180.567,0.69218,0.82223,0.91569,0.96447,0.92675,0.95231,0.75131,0.96039,0.66741,1.14348,0.0004555,0.0004555,0.0004555
57,183.687,0.71474,0.86606,0.93506,0.91444,0.92877,0.94417,0.72134,0.94035,0.69666,1.14581,0.0004456,0.0004456,0.0004456
58,186.751,0.73183,0.85046,0.92389,0.88648,0.91442,0.91429,0.69817,0.9027,0.70344,1.1517,0.0004357,0.0004357,0.0004357
59,189.942,0.65999,0.8025,0.90421,0.86595,0.88947,0.91965,0.71182,0.88101,0.70148,1.15279,0.0004258,0.0004258,0.0004258
60,192.981,0.65447,0.81342,0.89694,0.90264,0.91536,0.93864,0.7444,0.86439,0.7046,1.13977,0.0004159,0.0004159,0.0004159
61,196.109,0.70035,0.83767,0.89113,0.91417,0.91214,0.93846,0.73846,0.861,0.69179,1.10713,0.000406,0.000406,0.000406
62,199.225,0.63362,0.78477,0.90342,0.92903,0.91284,0.95387,0.74987,0.83821,0.64141,1.08554,0.0003961,0.0003961,0.0003961
63,202.426,0.66757,0.78629,0.9178,0.92273,0.90421,0.95983,0.74916,0.84339,0.64919,1.09491,0.0003862,0.0003862,0.0003862
64,205.522,0.64543,0.82713,0.92201,0.89362,0.94002,0.97452,0.74326,0.86436,0.63884,1.11475,0.0003763,0.0003763,0.0003763
65,208.586,0.61996,0.80861,0.88967,0.88706,0.92699,0.97452,0.75277,0.92125,0.64764,1.14151,0.0003664,0.0003664,0.0003664
66,211.807,0.61768,0.726,0.91236,0.89358,0.93428,0.97167,0.75112,0.97021,0.71123,1.16208,0.0003565,0.0003565,0.0003565
67,214.882,0.6797,0.81154,0.91283,0.90186,0.8966,0.96548,0.76215,0.98578,0.78714,1.16391,0.0003466,0.0003466,0.0003466
68,218.024,0.65304,0.75948,0.89479,0.90752,0.94116,0.97722,0.77151,0.97936,0.75084,1.16702,0.0003367,0.0003367,0.0003367
69,221.136,0.63156,0.77069,0.9068,0.92976,0.93108,0.97167,0.74869,0.96579,0.76213,1.16479,0.0003268,0.0003268,0.0003268
70,224.123,0.56764,0.70686,0.87147,0.93113,0.92842,0.98389,0.749,1.00372,0.80178,1.19064,0.0003169,0.0003169,0.0003169
71,227.194,0.59067,0.7111,0.86875,0.92568,0.94081,0.98944,0.75972,1.01354,0.79401,1.19381,0.000307,0.000307,0.000307
72,230.228,0.64898,0.74991,0.92608,0.92511,0.94249,0.98563,0.75826,1.00025,0.76113,1.19374,0.0002971,0.0002971,0.0002971
73,233.362,0.58517,0.71179,0.88951,0.9184,0.94376,0.98563,0.7787,0.91217,0.70201,1.15926,0.0002872,0.0002872,0.0002872
74,236.515,0.57935,0.71612,0.88153,0.9143,0.94431,0.98563,0.79863,0.84784,0.71954,1.13799,0.0002773,0.0002773,0.0002773
75,241.864,0.62567,0.73466,0.89689,0.93002,0.93055,0.97167,0.77657,0.84187,0.72301,1.11993,0.0002674,0.0002674,0.0002674
76,248.041,0.59562,0.71532,0.88483,0.94097,0.91303,0.95024,0.76394,0.83454,0.71272,1.10002,0.0002575,0.0002575,0.0002575
77,254.357,0.62902,0.68842,0.89133,0.942,0.91314,0.94977,0.73897,0.81464,0.62762,1.08778,0.0002476,0.0002476,0.0002476
78,260.639,0.58564,0.70159,0.88026,0.93251,0.91439,0.96214,0.76023,0.78464,0.59866,1.07089,0.0002377,0.0002377,0.0002377
79,266.988,0.57874,0.69511,0.88145,0.95252,0.91694,0.97335,0.77705,0.7851,0.61854,1.0672,0.0002278,0.0002278,0.0002278
80,273.193,0.5732,0.66318,0.90142,0.95369,0.91962,0.97481,0.7746,0.81537,0.64112,1.07416,0.0002179,0.0002179,0.0002179
81,279.674,0.56852,0.6588,0.90597,0.94599,0.92211,0.97481,0.76996,0.82432,0.65605,1.07006,0.000208,0.000208,0.000208
82,286.409,0.55409,0.67413,0.85468,0.94515,0.9189,0.97481,0.77412,0.81868,0.63832,1.06867,0.0001981,0.0001981,0.0001981
83,292.396,0.6198,0.7351,0.8855,0.92299,0.91776,0.97481,0.79953,0.81894,0.67342,1.08436,0.0001882,0.0001882,0.0001882
84,298.625,0.53231,0.6356,0.87561,0.92448,0.91752,0.97112,0.79486,0.82116,0.70872,1.08896,0.0001783,0.0001783,0.0001783
85,305.011,0.54671,0.63636,0.8754,0.93208,0.91543,0.9525,0.77663,0.83145,0.76272,1.08742,0.0001684,0.0001684,0.0001684
86,311.111,0.5629,0.67836,0.89251,0.93666,0.91458,0.95019,0.76054,0.82601,0.82202,1.08433,0.0001585,0.0001585,0.0001585
87,317.347,0.58014,0.66379,0.87027,0.93856,0.91483,0.9496,0.7701,0.84361,0.87448,1.09851,0.0001486,0.0001486,0.0001486
88,323.461,0.59704,0.69845,0.89132,0.9353,0.91603,0.95527,0.77389,0.85242,0.89595,1.10865,0.0001387,0.0001387,0.0001387
89,329.76,0.55637,0.64769,0.87238,0.93271,0.91706,0.96345,0.7837,0.86455,0.80778,1.11043,0.0001288,0.0001288,0.0001288
90,335.9,0.55826,0.64388,0.89333,0.93392,0.91635,0.96223,0.77332,0.83343,0.70954,1.07992,0.0001189,0.0001189,0.0001189
91,355.4,0.5156,0.75769,0.87207,0.93734,0.91581,0.96117,0.77618,0.83327,0.70305,1.07626,0.000109,0.000109,0.000109
92,361.533,0.55196,0.76289,0.88382,0.93735,0.91595,0.96099,0.75222,0.86766,0.78259,1.09399,9.91e-05,9.91e-05,9.91e-05
93,367.119,0.52694,0.77186,0.85596,0.93664,0.91626,0.95201,0.74671,0.85966,0.8081,1.08758,8.92e-05,8.92e-05,8.92e-05
94,370.362,0.51854,0.7854,0.85544,0.93669,0.9168,0.94611,0.76343,0.84613,0.80355,1.08611,7.93e-05,7.93e-05,7.93e-05
95,373.501,0.51216,0.74889,0.86408,0.93902,0.91665,0.94659,0.76159,0.83375,0.79116,1.0831,6.94e-05,6.94e-05,6.94e-05
96,376.715,0.50715,0.75291,0.88662,0.943,0.91598,0.95412,0.78085,0.81146,0.77273,1.07796,5.95e-05,5.95e-05,5.95e-05
97,379.88,0.49818,0.73608,0.8486,0.94296,0.91544,0.95447,0.79538,0.7937,0.76182,1.07391,4.96e-05,4.96e-05,4.96e-05
98,382.853,0.50102,0.7322,0.86404,0.94348,0.91502,0.95447,0.79496,0.7802,0.76481,1.06863,3.97e-05,3.97e-05,3.97e-05
99,385.96,0.49646,0.72537,0.85552,0.94507,0.91437,0.95527,0.79653,0.77651,0.76916,1.06956,2.98e-05,2.98e-05,2.98e-05
100,388.886,0.50772,0.73239,0.88004,0.94598,0.9142,0.96056,0.79403,0.78027,0.77228,1.07085,1.99e-05,1.99e-05,1.99e-05
