epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
41,112.68,0.72321,0.99815,0.92745,0.96012,0.88889,0.93369,0.73004,0.92161,0.73264,0.988,0.000604,0.000604,0.000604
42,115.143,0.77783,0.93023,0.94546,0.90135,0.88612,0.91582,0.75611,0.87678,0.76049,0.99278,0.0005941,0.0005941,0.0005941
43,117.653,0.72802,0.90624,0.93223,0.91364,0.81481,0.89091,0.70497,0.88832,0.88365,0.99317,0.0005842,0.0005842,0.0005842
44,120.171,0.71012,0.91575,0.90609,0.84411,0.81481,0.87142,0.69976,0.9076,0.85144,1.01375,0.0005743,0.0005743,0.0005743
45,122.669,0.73751,0.93614,0.9312,0.87552,0.88889,0.87934,0.6981,0.90329,0.81717,1.01916,0.0005644,0.0005644,0.0005644
46,125.188,0.6762,0.86675,0.90696,0.88587,0.88889,0.88664,0.69698,0.86805,0.85425,1.02764,0.0005545,0.0005545,0.0005545
47,127.715,0.69371,0.85256,0.92076,0.79674,0.88093,0.88074,0.70266,0.8564,0.84322,1.00632,0.0005446,0.0005446,0.0005446
48,130.318,0.68633,0.87961,0.9038,0.79446,0.88198,0.88553,0.69624,0.87006,0.83398,0.98007,0.0005347,0.0005347,0.0005347
49,132.77,0.69207,0.87342,0.90064,0.8477,0.91798,0.9156,0.73181,0.90111,0.76831,0.99331,0.0005248,0.0005248,0.0005248
50,135.3,0.67645,0.86042,0.89253,0.89027,0.90059,0.91511,0.72609,0.88745,0.71317,0.95902,0.0005149,0.0005149,0.0005149
51,137.839,0.66948,0.83079,0.90231,0.88494,0.92593,0.90477,0.72049,0.89211,0.72757,0.94961,0.000505,0.000505,0.000505
52,140.296,0.66178,0.81049,0.89548,0.87337,0.92593,0.89957,0.72642,0.90548,0.77583,0.95428,0.0004951,0.0004951,0.0004951
53,142.802,0.63631,0.81,0.88844,0.87454,0.92593,0.90529,0.67885,0.95609,0.80465,0.9904,0.0004852,0.0004852,0.0004852
54,145.336,0.66911,0.80984,0.88843,0.91128,0.92593,0.91178,0.68092,1.02697,0.83539,1.03854,0.0004753,0.0004753,0.0004753
55,147.998,0.68078,0.80288,0.87456,0.90505,0.92593,0.91294,0.69246,0.96926,0.78808,1.03273,0.0004654,0.0004654,0.0004654
56,150.498,0.6652,0.8021,0.89709,0.8629,0.92445,0.89391,0.70336,0.91259,0.81075,1.00855,0.0004555,0.0004555,0.0004555
57,153.011,0.65456,0.80634,0.89394,0.85878,0.88528,0.87899,0.7285,0.88649,0.77969,0.97465,0.0004456,0.0004456,0.0004456
58,155.477,0.64795,0.78411,0.90439,0.89809,0.91505,0.90673,0.71392,0.89494,0.73534,0.98844,0.0004357,0.0004357,0.0004357
59,157.977,0.58157,0.71606,0.86193,0.92949,0.92593,0.90652,0.71881,0.94037,0.70659,1.00075,0.0004258,0.0004258,0.0004258
60,160.531,0.6436,0.76682,0.87813,0.90969,0.92593,0.90217,0.708,1.00375,0.68848,1.03083,0.0004159,0.0004159,0.0004159
61,163.135,0.63253,0.7354,0.89477,0.83935,0.88889,0.85892,0.69256,1.05034,0.69094,1.04565,0.000406,0.000406,0.000406
62,165.703,0.61727,0.72003,0.86679,0.87972,0.88889,0.87462,0.71576,0.99322,0.71603,1.00893,0.0003961,0.0003961,0.0003961
63,168.247,0.64429,0.70012,0.9002,0.92556,0.87333,0.89204,0.74529,0.88162,0.68385,0.95373,0.0003862,0.0003862,0.0003862
64,170.753,0.59272,0.69659,0.87877,0.92912,0.88651,0.89421,0.7383,0.81991,0.6912,0.95837,0.0003763,0.0003763,0.0003763
65,173.294,0.62363,0.71028,0.875,0.92288,0.88764,0.91913,0.76411,0.86672,0.70844,0.99958,0.0003664,0.0003664,0.0003664
66,175.874,0.5982,0.68715,0.88133,0.91785,0.88414,0.91634,0.74713,0.8808,0.72463,0.99352,0.0003565,0.0003565,0.0003565
67,178.424,0.56765,0.70059,0.86522,0.86426,0.92221,0.90591,0.73002,0.90864,0.75967,0.99252,0.0003466,0.0003466,0.0003466
68,180.977,0.59236,0.67366,0.89449,0.91328,0.8852,0.91477,0.73966,0.87576,0.69505,0.96856,0.0003367,0.0003367,0.0003367
69,183.509,0.60386,0.67362,0.87742,0.88283,0.91628,0.91558,0.72816,0.86534,0.70577,0.97779,0.0003268,0.0003268,0.0003268
70,185.98,0.55952,0.70486,0.85943,0.8742,0.88889,0.90869,0.71454,0.89646,0.74229,0.98956,0.0003169,0.0003169,0.0003169
71,188.527,0.56633,0.69583,0.8504,0.89972,0.85185,0.85867,0.71335,0.89253,0.7294,0.98838,0.000307,0.000307,0.000307
72,191.192,0.55853,0.67226,0.88702,0.92658,0.85185,0.88634,0.71504,0.87479,0.72101,0.98186,0.0002971,0.0002971,0.0002971
73,193.734,0.55749,0.66581,0.86736,0.8808,0.88742,0.89443,0.73366,0.84087,0.71645,0.97624,0.0002872,0.0002872,0.0002872
74,196.266,0.58439,0.65516,0.88155,0.90625,0.85185,0.87236,0.77258,0.82846,0.71188,0.99136,0.0002773,0.0002773,0.0002773
75,198.866,0.54315,0.64967,0.8678,0.87569,0.88788,0.91384,0.78995,0.77981,0.6996,0.96721,0.0002674,0.0002674,0.0002674
76,201.425,0.61356,0.67078,0.87413,0.86823,0.88717,0.90884,0.76284,0.78404,0.67854,0.95692,0.0002575,0.0002575,0.0002575
77,203.917,0.55837,0.64656,0.86657,0.8731,0.88889,0.90614,0.76498,0.78885,0.67035,0.95279,0.0002476,0.0002476,0.0002476
78,206.435,0.5644,0.63523,0.86117,0.87219,0.88889,0.90631,0.75581,0.77889,0.65513,0.95054,0.0002377,0.0002377,0.0002377
79,208.942,0.57614,0.63388,0.86735,0.87091,0.88889,0.89897,0.75622,0.76044,0.62456,0.94774,0.0002278,0.0002278,0.0002278
80,211.486,0.56348,0.60914,0.87466,0.87796,0.92593,0.91955,0.75133,0.74794,0.61138,0.94905,0.0002179,0.0002179,0.0002179
81,213.969,0.55334,0.61894,0.86495,0.88423,0.92593,0.913,0.74461,0.78794,0.61647,0.9574,0.000208,0.000208,0.000208
82,216.599,0.54252,0.60684,0.84725,0.88077,0.92593,0.908,0.74919,0.81646,0.62086,0.94825,0.0001981,0.0001981,0.0001981
83,219.089,0.52029,0.59802,0.86181,0.87878,0.92593,0.90831,0.74388,0.80935,0.6165,0.93434,0.0001882,0.0001882,0.0001882
84,221.621,0.55095,0.60363,0.86009,0.88122,0.92593,0.91671,0.74826,0.79893,0.61838,0.93298,0.0001783,0.0001783,0.0001783
85,224.183,0.55519,0.62275,0.87079,0.88117,0.92593,0.92029,0.75082,0.79436,0.61663,0.94364,0.0001684,0.0001684,0.0001684
86,226.678,0.51834,0.5756,0.855,0.87981,0.92593,0.91998,0.74979,0.7941,0.61294,0.94541,0.0001585,0.0001585,0.0001585
87,229.086,0.49682,0.57356,0.8464,0.87693,0.92593,0.91908,0.75876,0.79688,0.60096,0.94251,0.0001486,0.0001486,0.0001486
88,231.61,0.51248,0.58655,0.85564,0.87964,0.92593,0.91176,0.74976,0.78669,0.59061,0.93567,0.0001387,0.0001387,0.0001387
89,234.139,0.51176,0.58799,0.86992,0.88603,0.92593,0.9134,0.77101,0.77456,0.58734,0.93359,0.0001288,0.0001288,0.0001288
90,236.635,0.52709,0.60676,0.84982,0.88758,0.92593,0.91357,0.77401,0.76885,0.58666,0.92903,0.0001189,0.0001189,0.0001189
91,273.99,0.50314,0.71571,0.8617,0.88882,0.92593,0.91847,0.77346,0.76655,0.58573,0.93008,0.000109,0.000109,0.000109
92,276.549,0.49209,0.7086,0.84346,0.88782,0.92593,0.92088,0.76611,0.78462,0.59149,0.93383,9.91e-05,9.91e-05,9.91e-05
93,279.058,0.48455,0.69113,0.8343,0.88634,0.92593,0.92041,0.76408,0.80662,0.60428,0.94022,8.92e-05,8.92e-05,8.92e-05
94,281.497,0.45666,0.69703,0.83029,0.88751,0.92593,0.92041,0.764,0.80593,0.61508,0.94087,7.93e-05,7.93e-05,7.93e-05
95,283.91,0.47907,0.68732,0.85436,0.89028,0.92593,0.91997,0.76702,0.81092,0.61822,0.94747,6.94e-05,6.94e-05,6.94e-05
96,286.299,0.45154,0.67651,0.83583,0.89295,0.92593,0.919,0.76129,0.79874,0.62521,0.94586,5.95e-05,5.95e-05,5.95e-05
97,288.74,0.46519,0.68957,0.84469,0.88608,0.88889,0.87897,0.75727,0.7809,0.63208,0.94474,4.96e-05,4.96e-05,4.96e-05
98,291.227,0.42709,0.66573,0.83026,0.89042,0.88889,0.87234,0.74785,0.78734,0.62785,0.95427,3.97e-05,3.97e-05,3.97e-05
99,293.729,0.4384,0.65239,0.8275,0.89107,0.88889,0.87299,0.74966,0.78055,0.63164,0.95276,2.98e-05,2.98e-05,2.98e-05
100,296.164,0.46303,0.66402,0.84477,0.89158,0.88889,0.87318,0.74942,0.77837,0.63375,0.95582,1.99e-05,1.99e-05,1.99e-05
