epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,175.998,0.83576,1.26842,0.96881,0.94272,0.81054,0.97619,0.70279,1.20241,1.31486,1.25337,0.0005941,0.0005941,0.0005941
43,178.696,0.88533,1.23052,0.98767,0.92325,0.8648,0.96028,0.66334,1.23488,1.25637,1.29895,0.0005842,0.0005842,0.0005842
44,181.575,0.87185,1.14966,0.94885,0.97538,0.878,0.98944,0.68934,1.18594,1.17367,1.26201,0.0005743,0.0005743,0.0005743
45,184.408,0.8139,1.13376,0.94693,0.97206,0.89299,0.98167,0.68116,1.10319,1.05588,1.1849,0.0005644,0.0005644,0.0005644
46,187.285,0.8055,1.11689,0.93439,0.95645,0.86512,0.9825,0.67922,1.15332,1.09518,1.1965,0.0005545,0.0005545,0.0005545
47,190.116,0.75902,1.0751,0.93367,0.94336,0.8625,0.9825,0.7021,1.14946,1.14011,1.19484,0.0005446,0.0005446,0.0005446
48,193.215,0.76521,1.06165,0.93604,0.86539,0.98309,0.98944,0.72576,1.01078,0.78184,1.12033,0.0005347,0.0005347,0.0005347
49,196.094,0.81232,1.06905,0.96617,0.88687,0.98574,0.995,0.75942,0.91935,0.76265,1.06247,0.0005248,0.0005248,0.0005248
50,198.823,0.81489,1.07998,0.9636,0.95591,0.91162,0.995,0.74532,0.91346,0.83157,1.02952,0.0005149,0.0005149,0.0005149
51,201.558,0.73769,1.03344,0.92668,0.95255,0.88479,0.97509,0.70209,0.96594,0.93414,1.04503,0.000505,0.000505,0.000505
52,204.281,0.74487,1.04215,0.92926,0.96802,0.87567,0.95917,0.68997,1.092,1.12828,1.10365,0.0004951,0.0004951,0.0004951
53,207.192,0.74046,1.03933,0.92702,0.96045,0.88511,0.95794,0.71615,1.11154,1.13624,1.15944,0.0004852,0.0004852,0.0004852
54,210.167,0.76921,0.98052,0.93626,0.97142,0.87354,0.9625,0.71516,0.8763,0.87187,1.03741,0.0004753,0.0004753,0.0004753
55,213.153,0.71608,1.0391,0.93657,0.8229,0.90569,0.93842,0.7362,0.77291,0.74779,0.98823,0.0004654,0.0004654,0.0004654
56,216.058,0.70732,0.93823,0.90925,0.92338,0.81169,0.93983,0.74508,0.76655,0.78934,0.97237,0.0004555,0.0004555,0.0004555
57,218.84,0.72689,0.94913,0.92429,0.75512,0.93349,0.94119,0.71509,0.80582,0.93141,0.99794,0.0004456,0.0004456,0.0004456
58,221.767,0.75916,0.95385,0.92454,0.8515,0.90234,0.95209,0.72558,0.81935,0.84753,1.01452,0.0004357,0.0004357,0.0004357
59,224.601,0.70203,0.913,0.90437,0.94373,0.89882,0.95535,0.76266,0.75937,0.69407,0.98567,0.0004258,0.0004258,0.0004258
60,227.534,0.72244,0.93168,0.90518,0.95808,0.89484,0.96306,0.75981,0.73032,0.66231,0.97814,0.0004159,0.0004159,0.0004159
61,230.234,0.73259,0.96166,0.88394,0.96514,0.88603,0.9683,0.7604,0.73534,0.66428,0.98111,0.000406,0.000406,0.000406
62,232.967,0.63386,0.87094,0.88589,0.9727,0.88055,0.96585,0.75379,0.73638,0.71282,0.98853,0.0003961,0.0003961,0.0003961
63,235.946,0.68987,0.87576,0.91179,0.96628,0.88098,0.96491,0.77315,0.8314,0.79465,1.02993,0.0003862,0.0003862,0.0003862
64,238.877,0.68895,0.95341,0.92014,0.96246,0.88444,0.96347,0.76305,0.95711,0.95565,1.11012,0.0003763,0.0003763,0.0003763
65,241.999,0.70524,0.92954,0.90419,0.94864,0.89023,0.96354,0.72524,1.13925,0.95467,1.31551,0.0003664,0.0003664,0.0003664
66,244.913,0.66197,0.83788,0.91755,0.93903,0.8951,0.96355,0.75288,1.22386,0.94096,1.45238,0.0003565,0.0003565,0.0003565
67,247.672,0.71881,0.92544,0.91566,0.93835,0.89398,0.96355,0.71313,1.18595,0.9518,1.37898,0.0003466,0.0003466,0.0003466
68,250.356,0.68414,0.86227,0.89007,0.93491,0.91442,0.96912,0.71425,1.22177,0.88001,1.41934,0.0003367,0.0003367,0.0003367
69,252.995,0.66491,0.86678,0.90151,0.9515,0.90398,0.96906,0.70963,1.23483,0.86835,1.4207,0.0003268,0.0003268,0.0003268
70,255.61,0.59383,0.82094,0.87699,0.96241,0.9004,0.97065,0.709,1.26546,0.83439,1.41887,0.0003169,0.0003169,0.0003169
71,258.183,0.62185,0.80294,0.88242,0.91331,0.95646,0.97091,0.71981,1.20654,0.87346,1.32529,0.000307,0.000307,0.000307
72,260.868,0.68598,0.82815,0.92757,0.9749,0.88732,0.96486,0.72778,1.13803,0.91834,1.23224,0.0002971,0.0002971,0.0002971
73,263.491,0.62814,0.80898,0.89187,0.91242,0.92341,0.96466,0.72068,1.05128,0.93823,1.1344,0.0002872,0.0002872,0.0002872
74,266.09,0.63006,0.80298,0.88671,0.90785,0.92356,0.9648,0.76254,0.9424,0.82555,1.08111,0.0002773,0.0002773,0.0002773
75,268.742,0.66873,0.83969,0.90011,0.9609,0.88775,0.96604,0.78148,0.89234,0.76648,1.05366,0.0002674,0.0002674,0.0002674
76,271.373,0.60768,0.80186,0.87513,0.93837,0.94001,0.97244,0.7647,0.87101,0.75213,1.02873,0.0002575,0.0002575,0.0002575
77,274.126,0.6315,0.76946,0.88382,0.93349,0.9483,0.97254,0.76588,0.83997,0.74393,1.01345,0.0002476,0.0002476,0.0002476
78,276.879,0.62769,0.82677,0.88342,0.93635,0.94491,0.97367,0.77549,0.80562,0.75513,1.00966,0.0002377,0.0002377,0.0002377
79,279.679,0.64384,0.81295,0.89826,0.93352,0.94805,0.97449,0.77094,0.82111,0.78236,1.02212,0.0002278,0.0002278,0.0002278
80,282.47,0.57139,0.7422,0.888,0.93996,0.94689,0.97244,0.73657,0.90774,0.80314,1.06951,0.0002179,0.0002179,0.0002179
81,285.224,0.61157,0.74935,0.91039,0.94774,0.94483,0.97174,0.74726,0.93367,0.81279,1.08137,0.000208,0.000208,0.000208
82,287.885,0.60347,0.7604,0.86748,0.95128,0.94601,0.97072,0.75502,0.93226,0.8275,1.0951,0.0001981,0.0001981,0.0001981
83,290.679,0.66025,0.84336,0.88777,0.94314,0.9127,0.96462,0.75883,0.97014,0.88745,1.14158,0.0001882,0.0001882,0.0001882
84,293.344,0.54611,0.70461,0.87647,0.95056,0.91262,0.96353,0.7691,0.99316,0.91916,1.17056,0.0001783,0.0001783,0.0001783
85,295.916,0.58296,0.7292,0.87816,0.95082,0.9114,0.96367,0.77453,1.00901,0.95005,1.17791,0.0001684,0.0001684,0.0001684
86,298.691,0.59101,0.75668,0.88256,0.93816,0.90989,0.95974,0.73993,1.02044,0.97771,1.18434,0.0001585,0.0001585,0.0001585
87,301.594,0.58926,0.76294,0.87342,0.92055,0.91194,0.95982,0.73835,1.01524,0.98476,1.18727,0.0001486,0.0001486,0.0001486
88,304.851,0.61115,0.7665,0.88423,0.91639,0.91154,0.9598,0.73961,1.00938,0.97443,1.19497,0.0001387,0.0001387,0.0001387
89,307.654,0.60041,0.73815,0.88795,0.95195,0.89622,0.96376,0.75669,0.9703,0.94049,1.17361,0.0001288,0.0001288,0.0001288
90,310.529,0.60342,0.74029,0.88935,0.95148,0.89961,0.9651,0.7735,0.91651,0.8555,1.12878,0.0001189,0.0001189,0.0001189
91,325.956,0.55608,0.88177,0.87974,0.91262,0.92194,0.95951,0.76742,0.90916,0.82282,1.11817,0.000109,0.000109,0.000109
92,329.011,0.54295,0.87817,0.86985,0.89355,0.93255,0.95395,0.76322,0.91724,0.82239,1.1264,9.91e-05,9.91e-05,9.91e-05
93,331.891,0.55549,0.90478,0.8521,0.89369,0.92642,0.94703,0.75602,0.91365,0.82979,1.11935,8.92e-05,8.92e-05,8.92e-05
94,334.591,0.53991,0.8696,0.8636,0.90241,0.91736,0.94706,0.76572,0.91642,0.84841,1.12372,7.93e-05,7.93e-05,7.93e-05
95,337.288,0.54528,0.89722,0.85504,0.90824,0.91586,0.94165,0.77584,0.91404,0.85723,1.12086,6.94e-05,6.94e-05,6.94e-05
96,339.919,0.54753,0.88649,0.87274,0.90985,0.91595,0.94703,0.76645,0.90198,0.85707,1.11636,5.95e-05,5.95e-05,5.95e-05
97,342.504,0.52144,0.87068,0.84056,0.90657,0.91811,0.95257,0.7566,0.89674,0.85521,1.1112,4.96e-05,4.96e-05,4.96e-05
98,345.301,0.52267,0.8647,0.86008,0.90246,0.92046,0.95253,0.75177,0.89026,0.85248,1.10484,3.97e-05,3.97e-05,3.97e-05
99,348.031,0.50696,0.83559,0.85849,0.89866,0.92253,0.95259,0.76066,0.89465,0.85621,1.10636,2.98e-05,2.98e-05,2.98e-05
100,350.77,0.50551,0.84935,0.86234,0.90125,0.92207,0.95257,0.77644,0.91,0.87115,1.12213,1.99e-05,1.99e-05,1.99e-05
