epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
17,77.574,1.99261,2.9618,1.54601,0.47208,0.625,0.59323,0.25601,2.18904,2.35537,1.86453,0.001052,0.001052,0.001052
18,81.41,2.02946,2.98156,1.58717,0.5256,0.5633,0.56471,0.18883,2.19922,2.17142,1.95822,0.00103962,0.00103962,0.00103962
19,85.4927,1.90354,2.47175,1.46232,0.61919,0.5046,0.53611,0.24353,2.16918,2.31723,1.89641,0.00102725,0.00102725,0.00102725
20,89.4759,1.85018,2.38407,1.47947,0.53206,0.58333,0.51614,0.28064,2.02298,2.41114,1.81194,0.00101488,0.00101488,0.00101488
21,93.3219,1.96126,2.43288,1.54245,0.79345,0.52118,0.56876,0.29652,1.90679,1.91349,1.73304,0.0010025,0.0010025,0.0010025
22,97.3437,1.9498,2.41098,1.55818,0.66682,0.58886,0.55862,0.29723,1.96966,1.94419,1.68709,0.000990125,0.000990125,0.000990125
23,101.328,2.00385,2.47346,1.54361,0.73607,0.49781,0.57162,0.30827,1.99804,1.88776,1.70607,0.00097775,0.00097775,0.00097775
24,105.325,1.72962,2.26244,1.41383,0.57952,0.6,0.59802,0.3148,1.87099,1.75816,1.65769,0.000965375,0.000965375,0.000965375
25,109.332,1.90213,2.23762,1.51211,0.66815,0.53068,0.58082,0.28463,1.92773,2.03469,1.73722,0.000953,0.000953,0.000953
26,113.251,1.81797,2.23269,1.42777,0.64392,0.54604,0.56972,0.28137,1.94048,1.94061,1.73155,0.000940625,0.000940625,0.000940625
27,117.017,1.80734,2.14073,1.40499,0.8053,0.58704,0.64636,0.35675,1.83709,1.85871,1.64593,0.00092825,0.00092825,0.00092825
28,120.819,1.70437,2.08815,1.35277,0.71918,0.57179,0.68387,0.36918,1.88372,1.7234,1.61257,0.000915875,0.000915875,0.000915875
29,124.635,1.74628,2.14705,1.39133,0.77499,0.67048,0.63913,0.35776,1.92244,1.77194,1.62583,0.0009035,0.0009035,0.0009035
30,128.471,1.62995,2.085,1.33849,0.80012,0.49883,0.62411,0.35135,1.93439,1.73001,1.61059,0.000891125,0.000891125,0.000891125
31,132.704,1.6075,1.74015,1.30728,0.61643,0.64504,0.60492,0.35184,1.8604,1.67777,1.60849,0.00087875,0.00087875,0.00087875
32,136.971,1.60335,1.69611,1.28451,0.57163,0.59694,0.57779,0.30834,1.96155,1.89496,1.65999,0.000866375,0.000866375,0.000866375
33,140.978,1.6663,1.82717,1.3415,0.81436,0.51702,0.6269,0.3062,1.96509,1.68844,1.66482,0.000854,0.000854,0.000854
34,144.802,1.7167,1.95727,1.35411,0.58276,0.725,0.672,0.33167,1.87996,1.54801,1.638,0.000841625,0.000841625,0.000841625
35,148.767,1.64349,1.77316,1.3182,0.689,0.60331,0.66336,0.34802,1.97586,1.52274,1.75952,0.00082925,0.00082925,0.00082925
36,152.842,1.59787,1.60835,1.29748,0.75077,0.55921,0.64756,0.36921,1.95374,1.65783,1.75161,0.000816875,0.000816875,0.000816875
37,156.585,1.55876,1.69776,1.26497,0.70431,0.57586,0.62671,0.31401,2.03854,1.66867,1.81981,0.0008045,0.0008045,0.0008045
38,160.427,1.70768,1.80361,1.38955,0.78567,0.55766,0.60945,0.3313,1.9568,1.67538,1.80095,0.000792125,0.000792125,0.000792125
39,164.295,1.46117,1.75069,1.30377,0.67819,0.66264,0.70329,0.37569,1.88378,1.63083,1.71417,0.00077975,0.00077975,0.00077975
40,168.16,1.64841,1.67514,1.36684,0.58697,0.63321,0.68225,0.3782,1.80826,1.50513,1.61412,0.000767375,0.000767375,0.000767375
41,172.346,1.54348,1.5618,1.28364,0.6334,0.66573,0.65901,0.33723,1.84461,1.686,1.65852,0.000755,0.000755,0.000755
42,176.019,1.66586,1.63767,1.33869,0.82892,0.55332,0.65917,0.31249,1.85939,1.7648,1.65278,0.000742625,0.000742625,0.000742625
43,179.907,1.60449,1.78996,1.33302,0.47364,0.65,0.59484,0.30303,1.84032,1.68941,1.67102,0.00073025,0.00073025,0.00073025
44,183.764,1.3911,1.50997,1.22744,0.6251,0.56545,0.63088,0.34484,1.86504,1.61028,1.68833,0.000717875,0.000717875,0.000717875
45,187.563,1.57381,1.47225,1.3017,0.68099,0.60052,0.63202,0.33855,1.88166,1.56582,1.70345,0.0007055,0.0007055,0.0007055
46,191.524,1.44915,1.44461,1.28149,0.64867,0.70833,0.6653,0.35318,1.7903,1.48073,1.61612,0.000693125,0.000693125,0.000693125
47,195.429,1.45309,1.46128,1.25447,0.66356,0.69167,0.69292,0.34893,1.79668,1.41101,1.5452,0.00068075,0.00068075,0.00068075
48,199.564,1.47512,1.42608,1.24645,0.6872,0.67874,0.6937,0.35426,1.86341,1.49366,1.55926,0.000668375,0.000668375,0.000668375
49,203.224,1.54989,1.44141,1.22982,0.65823,0.67561,0.6575,0.31581,1.90609,1.59449,1.60487,0.000656,0.000656,0.000656
50,207.124,1.60403,1.42559,1.27801,0.77303,0.63118,0.72184,0.36921,1.89174,1.50221,1.60341,0.000643625,0.000643625,0.000643625
51,210.99,1.45559,1.34788,1.25819,0.65736,0.75193,0.76047,0.41819,1.73408,1.44521,1.56145,0.00063125,0.00063125,0.00063125
52,214.597,1.48326,1.37646,1.26821,0.60354,0.66667,0.72195,0.38912,1.78601,1.45554,1.61272,0.000618875,0.000618875,0.000618875
53,218.245,1.41465,1.31975,1.20698,0.61625,0.66667,0.68941,0.37079,1.76971,1.43507,1.6075,0.0006065,0.0006065,0.0006065
54,222.426,1.4004,1.37933,1.21975,0.61071,0.64179,0.67658,0.36692,1.86845,1.41984,1.67166,0.000594125,0.000594125,0.000594125
55,226.378,1.47498,1.32464,1.20656,0.64829,0.69113,0.69565,0.37137,1.87757,1.4835,1.66325,0.00058175,0.00058175,0.00058175
56,230.014,1.46101,1.41335,1.26352,0.79636,0.67506,0.73274,0.40616,1.772,1.48792,1.59728,0.000569375,0.000569375,0.000569375
57,233.955,1.52669,1.34641,1.26402,0.77782,0.67445,0.73861,0.40861,1.75412,1.45699,1.58366,0.000557,0.000557,0.000557
58,237.609,1.40131,1.35006,1.18589,0.77928,0.59495,0.70402,0.37349,1.79503,1.45047,1.6496,0.000544625,0.000544625,0.000544625
59,241.261,1.40384,1.32508,1.23572,0.77726,0.62035,0.71605,0.33958,1.8539,1.40476,1.69474,0.00053225,0.00053225,0.00053225
60,245.048,1.35206,1.2414,1.14045,0.7308,0.64863,0.68644,0.33063,1.92173,1.41733,1.71791,0.000519875,0.000519875,0.000519875
61,249.347,1.39167,1.21323,1.21516,0.68617,0.69167,0.73944,0.36399,1.89086,1.33824,1.68913,0.0005075,0.0005075,0.0005075
62,253.58,1.34135,1.19937,1.15754,0.79466,0.66667,0.7288,0.38813,1.84824,1.31181,1.67695,0.000495125,0.000495125,0.000495125
63,257.993,1.30166,1.17556,1.11266,0.77352,0.64167,0.73123,0.40767,1.89798,1.31899,1.68913,0.00048275,0.00048275,0.00048275
64,262.794,1.30391,1.16069,1.16068,0.73373,0.64167,0.73952,0.40174,1.90513,1.38233,1.69495,0.000470375,0.000470375,0.000470375
65,266.762,1.37158,1.32888,1.17123,0.74275,0.58177,0.71009,0.38086,1.82345,1.43076,1.67642,0.000458,0.000458,0.000458
66,271.16,1.44863,1.26476,1.24315,0.76242,0.6,0.67189,0.36503,1.78301,1.42004,1.66558,0.000445625,0.000445625,0.000445625
67,274.992,1.28021,1.23305,1.18679,0.7534,0.575,0.7255,0.38943,1.80067,1.41591,1.64441,0.00043325,0.00043325,0.00043325
68,279.358,1.33732,1.20139,1.20308,0.63631,0.72119,0.71682,0.39703,1.77679,1.35032,1.63415,0.000420875,0.000420875,0.000420875
69,283.693,1.28978,1.18023,1.12428,0.65638,0.70833,0.71051,0.39847,1.70782,1.31648,1.61746,0.0004085,0.0004085,0.0004085
70,288.766,1.24017,1.13331,1.13055,0.68291,0.67078,0.70052,0.39547,1.76425,1.33412,1.65554,0.000396125,0.000396125,0.000396125
71,297.88,1.27883,1.17208,1.14311,0.68285,0.68807,0.71099,0.39383,1.81917,1.37239,1.68843,0.00038375,0.00038375,0.00038375
