epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,1943.89,1.28506,1.13887,1.10675,0.71828,0.8653,0.86649,0.54875,1.33831,1.13577,1.10969,0.000540037,0.000540037,0.000540037
43,1963.99,1.34172,1.16761,1.11808,0.7578,0.86217,0.88807,0.5531,1.32907,1.07586,1.08891,0.000531038,0.000531038,0.000531038
44,2060,1.19591,1.07928,1.09514,0.8397,0.83795,0.90898,0.56195,1.30904,1.03404,1.0956,0.000522039,0.000522039,0.000522039
45,2074.17,1.32161,1.1623,1.12253,0.7987,0.84912,0.89073,0.56683,1.30252,1.04621,1.08965,0.00051304,0.00051304,0.00051304
46,2088.15,1.27446,1.13276,1.08672,0.80984,0.80503,0.88775,0.54395,1.33769,1.03421,1.08829,0.00050404,0.00050404,0.00050404
47,2102.05,1.29791,1.11947,1.11329,0.77845,0.87785,0.90223,0.56319,1.30053,1.05252,1.07911,0.000495041,0.000495041,0.000495041
48,2116.02,1.28141,1.13424,1.09548,0.76349,0.88961,0.91048,0.5554,1.28945,1.00913,1.0862,0.000486042,0.000486042,0.000486042
49,2129.9,1.29372,1.09478,1.12533,0.77633,0.88356,0.90123,0.56223,1.24255,0.99566,1.05922,0.000477043,0.000477043,0.000477043
50,2143.83,1.19171,1.04029,1.08374,0.77668,0.85012,0.87762,0.5612,1.23142,0.98952,1.05087,0.000468044,0.000468044,0.000468044
51,2157.73,1.26615,1.10368,1.08992,0.75733,0.90136,0.88073,0.56426,1.23364,0.98096,1.05061,0.000459045,0.000459045,0.000459045
52,2171.66,1.18344,1.03123,1.06356,0.78482,0.88613,0.8913,0.57853,1.2107,0.97749,1.05004,0.000450046,0.000450046,0.000450046
53,2185.56,1.15127,1.01023,1.06277,0.82362,0.85073,0.90257,0.57759,1.23534,0.95719,1.05643,0.000441047,0.000441047,0.000441047
54,2199.58,1.19943,1.05047,1.07409,0.75421,0.91922,0.90698,0.57615,1.27116,0.97323,1.05575,0.000432048,0.000432048,0.000432048
55,2437.07,1.1821,1.02854,1.08189,0.85907,0.80642,0.89747,0.57803,1.2715,0.98963,1.06086,0.000423049,0.000423049,0.000423049
56,2450.99,1.17112,0.97173,1.0679,0.84202,0.87995,0.90073,0.58275,1.21169,0.96052,1.04129,0.000414049,0.000414049,0.000414049
57,2464.89,1.18944,0.96589,1.0627,0.75795,0.90314,0.9051,0.58836,1.19805,0.92489,1.04426,0.00040505,0.00040505,0.00040505
58,2478.8,1.20143,1.03326,1.06479,0.81577,0.82831,0.89747,0.58992,1.18109,0.94807,1.03517,0.000396051,0.000396051,0.000396051
59,2492.75,1.16946,0.96195,1.04313,0.78212,0.90458,0.90725,0.57548,1.23239,0.97138,1.04304,0.000387052,0.000387052,0.000387052
60,2506.64,1.14519,0.99161,1.03594,0.76516,0.93413,0.90969,0.58108,1.19849,0.93259,1.03251,0.000378053,0.000378053,0.000378053
61,2520.56,1.16104,0.98602,1.06213,0.78863,0.89272,0.89568,0.58008,1.1942,0.91482,1.03258,0.000369054,0.000369054,0.000369054
62,2534.53,1.15005,0.92244,1.03891,0.79901,0.9268,0.91794,0.59237,1.14752,0.88093,1.01705,0.000360055,0.000360055,0.000360055
63,2548.44,1.1423,0.92717,1.06422,0.86132,0.84469,0.92104,0.59613,1.16921,0.88815,1.02667,0.000351056,0.000351056,0.000351056
64,2562.52,1.09532,0.92504,1.04182,0.8067,0.89106,0.91,0.59196,1.18116,0.9075,1.02874,0.000342057,0.000342057,0.000342057
65,3266.67,1.09028,0.8949,1.0449,0.81332,0.85621,0.90422,0.60116,1.16015,0.87885,1.01898,0.000333058,0.000333058,0.000333058
66,3286.32,1.12914,0.93167,1.06978,0.77634,0.89493,0.91065,0.60351,1.15132,0.90665,1.01639,0.000324058,0.000324058,0.000324058
67,3387.32,1.15951,0.94603,1.05407,0.81091,0.89634,0.90715,0.58484,1.15879,0.91832,1.02158,0.000315059,0.000315059,0.000315059
68,3401.26,1.14439,0.90934,1.03089,0.80091,0.8816,0.90969,0.60464,1.10555,0.86507,1.01127,0.00030606,0.00030606,0.00030606
69,3415.31,1.13351,0.90895,1.07468,0.80842,0.90045,0.91493,0.60042,1.12757,0.86874,1.01853,0.000297061,0.000297061,0.000297061
70,3429.26,1.06041,0.84371,1.02043,0.87046,0.87406,0.92193,0.60994,1.10788,0.85605,1.00644,0.000288062,0.000288062,0.000288062
71,3443.18,1.04665,0.84683,1.03182,0.85132,0.8797,0.92608,0.61797,1.12539,0.83841,0.99882,0.000279063,0.000279063,0.000279063
72,3457.08,1.0523,0.83143,1.00663,0.84412,0.87644,0.91006,0.60857,1.10587,0.85369,0.99432,0.000270064,0.000270064,0.000270064
