epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
51,108.578,0.67375,0.84292,0.88456,0.90885,0.89476,0.96919,0.76859,0.77369,0.69999,1.05095,0.000505,0.000505,0.000505
52,111.112,0.71455,0.81807,0.87805,0.90715,0.89569,0.945,0.75286,0.7573,0.66536,1.03575,0.0004951,0.0004951,0.0004951
53,113.576,0.66471,0.79584,0.8719,0.91617,0.89593,0.92556,0.7322,0.76108,0.66162,1.02334,0.0004852,0.0004852,0.0004852
54,115.99,0.73106,0.83521,0.90745,0.93662,0.9,0.91035,0.72337,0.83804,0.66962,1.05367,0.0004753,0.0004753,0.0004753
55,118.405,0.70463,0.99639,0.9059,0.93642,0.9,0.93365,0.72597,0.85775,0.67959,1.07194,0.0004654,0.0004654,0.0004654
56,120.73,0.7846,0.87606,0.9187,0.94535,0.9,0.91711,0.70396,0.89398,0.69715,1.11367,0.0004555,0.0004555,0.0004555
57,123.193,0.6523,0.84376,0.88224,0.92832,0.89525,0.9355,0.72676,0.85722,0.64467,1.08448,0.0004456,0.0004456,0.0004456
58,125.648,0.67111,0.76413,0.91228,0.94584,0.91245,0.95147,0.73004,0.79736,0.62478,1.04699,0.0004357,0.0004357,0.0004357
59,128.134,0.68433,0.84281,0.89404,0.92221,0.92822,0.95569,0.74001,0.79362,0.61905,1.03057,0.0004258,0.0004258,0.0004258
60,130.656,0.64542,0.79048,0.87168,0.91657,0.92807,0.9605,0.75717,0.78807,0.60948,1.0225,0.0004159,0.0004159,0.0004159
61,133.191,0.6853,0.77758,0.9037,0.92457,0.9,0.95745,0.75785,0.75237,0.62206,1.01663,0.000406,0.000406,0.000406
62,135.531,0.87339,0.95456,0.92305,0.9395,0.9,0.94806,0.76226,0.74806,0.66123,1.02565,0.0003961,0.0003961,0.0003961
63,137.831,0.63736,0.86482,0.8762,0.93574,0.9,0.94572,0.77344,0.70399,0.61576,1.01476,0.0003862,0.0003862,0.0003862
64,140.154,0.64491,0.7267,0.90923,0.91058,0.9,0.94338,0.77513,0.6774,0.58664,1.00021,0.0003763,0.0003763,0.0003763
65,142.422,0.68817,0.77633,0.93703,0.9031,0.92944,0.9386,0.7707,0.74483,0.61345,1.02607,0.0003664,0.0003664,0.0003664
66,144.618,0.58589,0.65971,0.86803,0.91584,0.93133,0.95688,0.77371,0.74898,0.60596,1.03127,0.0003565,0.0003565,0.0003565
67,146.725,0.64424,0.72586,0.87546,0.9213,0.93209,0.9563,0.77963,0.74586,0.59608,1.03859,0.0003466,0.0003466,0.0003466
68,148.949,0.66373,0.71489,0.8934,0.9641,0.89558,0.9436,0.77896,0.76142,0.58631,1.0433,0.0003367,0.0003367,0.0003367
69,151.374,0.60209,0.74472,0.89563,0.9062,0.9,0.95647,0.77886,0.748,0.58915,1.03326,0.0003268,0.0003268,0.0003268
70,153.651,0.60539,0.70923,0.902,0.91185,0.96667,0.9725,0.77655,0.77608,0.58564,1.04922,0.0003169,0.0003169,0.0003169
71,155.663,0.60155,0.69083,0.86749,0.92567,0.96667,0.96044,0.76823,0.80316,0.58504,1.06246,0.000307,0.000307,0.000307
72,157.93,0.63872,0.7191,0.89615,0.92149,0.96667,0.96275,0.74321,0.8329,0.60793,1.0851,0.0002971,0.0002971,0.0002971
73,160.307,0.54406,0.68116,0.8623,0.93094,0.96161,0.95741,0.74384,0.87021,0.58926,1.09361,0.0002872,0.0002872,0.0002872
74,162.722,0.5872,0.6899,0.87766,0.93415,0.93333,0.95375,0.74669,0.85464,0.56518,1.09052,0.0002773,0.0002773,0.0002773
75,164.974,0.87585,0.7635,0.93609,0.94295,0.93333,0.95405,0.74101,0.81815,0.55838,1.07785,0.0002674,0.0002674,0.0002674
76,167.357,0.57307,0.65053,0.87947,0.92997,0.96196,0.95762,0.76234,0.81716,0.5489,1.08222,0.0002575,0.0002575,0.0002575
77,169.775,0.62564,0.67823,0.866,0.95006,0.93682,0.95046,0.74779,0.79049,0.56978,1.07204,0.0002476,0.0002476,0.0002476
78,172.181,0.55492,0.63925,0.87109,0.94595,0.9365,0.95085,0.7511,0.79593,0.56311,1.08616,0.0002377,0.0002377,0.0002377
79,174.481,0.52187,0.61136,0.8682,0.92644,0.9458,0.95451,0.76262,0.78474,0.54874,1.08529,0.0002278,0.0002278,0.0002278
80,177.005,0.58909,0.66285,0.89946,0.90729,0.96266,0.95316,0.76411,0.75955,0.51689,1.06108,0.0002179,0.0002179,0.0002179
81,179.451,0.59635,0.69277,0.87562,0.90694,0.96249,0.95324,0.76401,0.7633,0.51304,1.05405,0.000208,0.000208,0.000208
82,181.724,0.63048,0.62438,0.88371,0.91404,0.95512,0.95362,0.76293,0.77398,0.51784,1.04556,0.0001981,0.0001981,0.0001981
83,184.001,0.5112,0.6168,0.83921,0.92799,0.94079,0.95408,0.76564,0.78488,0.51954,1.04076,0.0001882,0.0001882,0.0001882
84,186.398,0.55686,0.58059,0.85431,0.93153,0.93333,0.94787,0.75807,0.75787,0.52441,1.02191,0.0001783,0.0001783,0.0001783
85,188.572,0.5164,0.60203,0.85908,0.93074,0.93333,0.94513,0.76618,0.73788,0.52175,1.00754,0.0001684,0.0001684,0.0001684
86,190.82,0.54914,0.65894,0.86112,0.93318,0.93333,0.93906,0.76123,0.74052,0.52911,1.00483,0.0001585,0.0001585,0.0001585
87,192.887,0.55404,0.62098,0.872,0.93443,0.93333,0.94078,0.78304,0.71211,0.51865,1.0076,0.0001486,0.0001486,0.0001486
88,195.053,0.54996,0.63445,0.88031,0.93405,0.93333,0.94431,0.77932,0.70998,0.53078,1.01842,0.0001387,0.0001387,0.0001387
89,197.244,0.54901,0.60747,0.89342,0.9344,0.93333,0.94882,0.78805,0.70146,0.53721,1.02813,0.0001288,0.0001288,0.0001288
90,199.738,0.52136,0.57526,0.85702,0.93739,0.93658,0.95045,0.80107,0.69308,0.52803,1.02615,0.0001189,0.0001189,0.0001189
91,234.968,0.58914,0.89533,0.85709,0.9366,0.93683,0.94668,0.79311,0.6826,0.52083,1.02501,0.000109,0.000109,0.000109
92,237.459,0.48712,0.7057,0.84461,0.92281,0.94851,0.94638,0.79655,0.66865,0.51956,1.01234,9.91e-05,9.91e-05,9.91e-05
93,239.692,0.4887,0.71999,0.82072,0.90978,0.96222,0.94305,0.77966,0.66207,0.51818,1.00499,8.92e-05,8.92e-05,8.92e-05
94,242.039,0.55287,0.75464,0.83824,0.90998,0.962,0.94296,0.77142,0.67842,0.53987,1.02297,7.93e-05,7.93e-05,7.93e-05
95,244.502,0.49784,0.74708,0.84041,0.912,0.96213,0.94285,0.77075,0.68077,0.53523,1.02393,6.94e-05,6.94e-05,6.94e-05
96,246.827,0.46829,0.71795,0.86097,0.91333,0.96239,0.9439,0.77077,0.68795,0.53236,1.0257,5.95e-05,5.95e-05,5.95e-05
97,248.973,0.48139,0.75179,0.84397,0.91783,0.95772,0.94406,0.77595,0.69253,0.53318,1.03221,4.96e-05,4.96e-05,4.96e-05
98,251.433,0.44499,0.72094,0.83643,0.93624,0.93333,0.93967,0.76499,0.71057,0.54584,1.04537,3.97e-05,3.97e-05,3.97e-05
99,253.944,0.45665,0.65167,0.84428,0.93748,0.93333,0.93999,0.77956,0.71074,0.54146,1.04608,2.98e-05,2.98e-05,2.98e-05
100,256.133,0.49703,0.68041,0.84697,0.93715,0.93333,0.94001,0.77791,0.71234,0.53608,1.05198,1.99e-05,1.99e-05,1.99e-05
