epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,415.85,1.1262,1.16636,1.02511,0.66356,0.75431,0.76657,0.53148,1.4372,1.30832,1.05068,0.0005941,0.0005941,0.0005941
43,425.3,1.14677,1.1455,1.03936,0.70419,0.77098,0.77653,0.52053,1.41141,1.17849,1.04534,0.0005842,0.0005842,0.0005842
44,435.424,1.13736,1.13119,1.06659,0.71794,0.75799,0.77971,0.53769,1.41811,1.13697,1.05133,0.0005743,0.0005743,0.0005743
45,445.519,1.12004,1.08167,1.05881,0.71923,0.74166,0.7686,0.51663,1.40552,1.29788,1.05841,0.0005644,0.0005644,0.0005644
46,455.247,1.15594,1.10022,1.05567,0.7498,0.70907,0.74767,0.51295,1.44464,1.12521,1.06693,0.0005545,0.0005545,0.0005545
47,465.689,1.18547,1.17265,1.09745,0.7263,0.76149,0.74208,0.51491,1.44441,1.13432,1.07766,0.0005446,0.0005446,0.0005446
48,475.592,1.115,1.10833,1.05623,0.69086,0.73328,0.7591,0.53617,1.36975,1.36588,1.03821,0.0005347,0.0005347,0.0005347
49,485.422,1.18541,1.07389,1.06354,0.76336,0.69403,0.75457,0.52222,1.375,1.16608,1.03884,0.0005248,0.0005248,0.0005248
50,495.308,1.13066,1.08608,1.0486,0.77756,0.73296,0.77643,0.53055,1.36499,1.08243,1.03735,0.0005149,0.0005149,0.0005149
51,505.692,1.04798,0.98869,1.02175,0.6953,0.75746,0.76513,0.54205,1.34829,1.09331,1.02968,0.000505,0.000505,0.000505
52,517.82,1.09756,1.01348,1.02625,0.62641,0.75002,0.76032,0.53806,1.38246,1.32073,1.0248,0.0004951,0.0004951,0.0004951
53,529.356,1.07782,0.98765,1.02402,0.6989,0.76392,0.77733,0.53854,1.33411,1.18792,1.01767,0.0004852,0.0004852,0.0004852
54,539.257,1.09473,1.01783,1.02384,0.74008,0.7898,0.79996,0.55317,1.3688,1.03112,1.03897,0.0004753,0.0004753,0.0004753
55,548.794,1.06507,0.97989,1.03789,0.75696,0.75728,0.78947,0.55891,1.34934,1.01859,1.03573,0.0004654,0.0004654,0.0004654
56,557.805,1.01444,0.96574,1.01635,0.74436,0.76967,0.79866,0.56724,1.3203,1.02236,1.01857,0.0004555,0.0004555,0.0004555
57,567.201,1.03497,0.96961,0.99747,0.7168,0.79935,0.80138,0.55804,1.32812,1.03984,1.02391,0.0004456,0.0004456,0.0004456
58,577.567,1.08382,0.98652,1.03421,0.71067,0.83391,0.79855,0.55542,1.35549,1.00342,1.03162,0.0004357,0.0004357,0.0004357
59,584.132,1.07165,0.98227,1.01296,0.73987,0.778,0.80006,0.5609,1.34403,1.04886,1.02157,0.0004258,0.0004258,0.0004258
60,590.567,1.03774,0.96165,1.02996,0.74208,0.78702,0.80943,0.56824,1.3507,0.98265,1.0225,0.0004159,0.0004159,0.0004159
61,596.881,1.01471,0.91059,0.99492,0.74713,0.78896,0.80729,0.56279,1.33044,0.97553,1.00978,0.000406,0.000406,0.000406
62,603.209,1.06442,0.98691,1.01122,0.76023,0.78913,0.81575,0.56374,1.31399,0.98287,1.02059,0.0003961,0.0003961,0.0003961
63,609.531,1.0256,0.91849,1.03039,0.73775,0.80919,0.81496,0.57199,1.27816,0.96944,1.00665,0.0003862,0.0003862,0.0003862
64,615.893,0.99558,0.92407,1.01385,0.74486,0.78072,0.819,0.56651,1.27329,0.94506,0.99298,0.0003763,0.0003763,0.0003763
65,622.358,1.01985,0.90451,0.97529,0.77203,0.79257,0.82326,0.57589,1.26769,0.96072,0.98976,0.0003664,0.0003664,0.0003664
66,628.7,1.10094,0.92994,1.04162,0.7192,0.84274,0.82444,0.5792,1.25546,0.97488,0.98999,0.0003565,0.0003565,0.0003565
67,635.271,1.00815,0.93734,1.00542,0.70898,0.80279,0.80601,0.57084,1.32845,0.98666,1.00529,0.0003466,0.0003466,0.0003466
68,641.531,0.9745,0.89526,0.99248,0.70639,0.83827,0.81944,0.58378,1.2583,0.9257,0.98981,0.0003367,0.0003367,0.0003367
69,648.098,0.96589,0.8799,0.98779,0.77452,0.8054,0.8214,0.58487,1.25368,0.93851,0.98997,0.0003268,0.0003268,0.0003268
70,654.487,1.05082,0.86827,1.01775,0.76293,0.83518,0.8214,0.5863,1.23868,0.92272,0.98655,0.0003169,0.0003169,0.0003169
71,660.809,0.97268,0.85289,0.98561,0.73361,0.86104,0.82478,0.58055,1.24228,0.88523,0.98118,0.000307,0.000307,0.000307
72,667.187,0.99512,0.92521,0.99518,0.71631,0.87643,0.8277,0.57433,1.23115,0.90813,0.9788,0.0002971,0.0002971,0.0002971
73,673.499,0.95231,0.88716,0.98202,0.71869,0.87635,0.81686,0.57505,1.2293,0.95951,0.98993,0.0002872,0.0002872,0.0002872
74,679.935,1.0671,0.95795,1.01898,0.73213,0.85129,0.81619,0.58071,1.21335,0.94307,0.98309,0.0002773,0.0002773,0.0002773
75,686.321,0.99147,0.87443,0.989,0.75191,0.82978,0.81922,0.57995,1.22869,0.89656,0.97903,0.0002674,0.0002674,0.0002674
76,692.872,0.96497,0.85115,0.97889,0.73727,0.85827,0.81889,0.57689,1.23994,0.90164,0.98277,0.0002575,0.0002575,0.0002575
77,699.243,0.97009,0.83108,0.94862,0.75113,0.86631,0.82569,0.582,1.23074,0.88313,0.98041,0.0002476,0.0002476,0.0002476
78,705.567,0.99025,0.81421,0.98685,0.75241,0.82985,0.83838,0.59129,1.2289,0.85458,0.97352,0.0002377,0.0002377,0.0002377
79,711.998,0.95671,0.83679,0.96048,0.78176,0.788,0.82039,0.58674,1.22345,0.84818,0.97232,0.0002278,0.0002278,0.0002278
80,718.433,0.94263,0.85877,0.98478,0.74489,0.84527,0.8247,0.59092,1.20355,0.86399,0.97214,0.0002179,0.0002179,0.0002179
81,724.716,0.97331,0.81871,0.96664,0.76703,0.85884,0.84697,0.60047,1.18218,0.88222,0.9676,0.000208,0.000208,0.000208
82,731.036,0.9378,0.81311,0.97301,0.76811,0.84035,0.84317,0.60808,1.1766,0.8875,0.96467,0.0001981,0.0001981,0.0001981
83,737.44,0.95211,0.82619,0.98178,0.74968,0.85941,0.82341,0.60525,1.16963,0.83188,0.96397,0.0001882,0.0001882,0.0001882
84,743.787,1.01167,0.8577,0.99376,0.73349,0.85308,0.82202,0.60419,1.17172,0.82008,0.96602,0.0001783,0.0001783,0.0001783
85,750.093,0.96828,0.78234,0.97981,0.74074,0.84312,0.82121,0.59534,1.18087,0.83499,0.96683,0.0001684,0.0001684,0.0001684
86,759.01,0.91583,0.76965,0.96354,0.73395,0.84547,0.82582,0.60382,1.17155,0.84402,0.96025,0.0001585,0.0001585,0.0001585
87,768.596,0.95804,0.80464,1.0005,0.71944,0.85817,0.82285,0.60056,1.14505,0.82842,0.95735,0.0001486,0.0001486,0.0001486
88,778.337,0.96982,0.86293,0.98994,0.7255,0.85335,0.82726,0.60404,1.11626,0.82553,0.952,0.0001387,0.0001387,0.0001387
89,789.028,0.9521,0.80515,0.96718,0.78221,0.83418,0.84341,0.60929,1.10774,0.81328,0.94908,0.0001288,0.0001288,0.0001288
90,800.219,0.88037,0.739,0.95534,0.7486,0.86084,0.83939,0.61223,1.10548,0.79434,0.94793,0.0001189,0.0001189,0.0001189
91,832.264,0.9724,0.83682,0.94999,0.76852,0.83108,0.838,0.61449,1.12651,0.80231,0.95117,0.000109,0.000109,0.000109
92,841.921,0.93622,0.81591,0.94989,0.74013,0.83511,0.83174,0.61461,1.14488,0.80826,0.95689,9.91e-05,9.91e-05,9.91e-05
93,852.323,0.91346,0.79124,0.95367,0.74786,0.85311,0.83338,0.60882,1.15054,0.80685,0.95933,8.92e-05,8.92e-05,8.92e-05
94,863.257,0.91891,0.7866,0.94428,0.79331,0.8065,0.83961,0.6204,1.14182,0.80589,0.95784,7.93e-05,7.93e-05,7.93e-05
95,872.579,0.8824,0.80049,0.94166,0.73191,0.88688,0.84767,0.61498,1.12051,0.80185,0.95384,6.94e-05,6.94e-05,6.94e-05
96,881.592,0.90043,0.80162,0.93636,0.8308,0.78152,0.84813,0.62034,1.1114,0.79309,0.9524,5.95e-05,5.95e-05,5.95e-05
97,890.466,0.94224,0.7998,0.94615,0.80803,0.8005,0.84992,0.62434,1.09786,0.78195,0.94902,4.96e-05,4.96e-05,4.96e-05
98,901.157,0.90725,0.75951,0.95389,0.81174,0.79407,0.8452,0.62429,1.09581,0.77983,0.94702,3.97e-05,3.97e-05,3.97e-05
99,911.557,0.88111,0.76283,0.93324,0.81744,0.79652,0.84447,0.62418,1.09691,0.78304,0.94619,2.98e-05,2.98e-05,2.98e-05
100,921.574,0.86249,0.75676,0.92718,0.81808,0.80632,0.84493,0.62507,1.08874,0.78159,0.94505,1.99e-05,1.99e-05,1.99e-05
